smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3
C.O=C1C2N3COC123,15.0,14.0,14.0,13.0
C.C.O.O=C1C2=NC12,15.0,14.0,14.0,13.0
C.CO.O=C1C2=NC12,14.0,13.0,13.0,12.0
C.C=O.O=C1C2=NC12,15.0,14.0,14.0,13.0
C.CC1C(=O)C1N.O,12.0,11.0,11.0,10.0
C.CC1C(=O)C1NO,13.0,12.0,12.0,11.0
C.CC1C(=O)C1N=O,14.0,13.0,13.0,12.0
C.NC1C(=O)C1CO,11.0,10.0,10.0,9.0
C.O=C1C2CONC12,12.0,11.0,11.0,10.0
C.NC1C(=O)C1C=O,12.0,11.0,11.0,10.0
C.O.O=C1C2CNC12,13.0,12.0,12.0,11.0
C.O=C1C2CN(O)C12,14.0,13.0,13.0,12.0
C.O=C1C2NC(O)C12,12.0,11.0,11.0,10.0
C.O=C1C2C3ON3C12,13.0,12.0,12.0,11.0
C.O=C1NC2C(=O)C12,13.0,12.0,12.0,11.0
C.O.O=C1C2C=NC12,14.0,13.0,13.0,12.0
C.O=C1C2N=C(O)C12,13.0,12.0,12.0,11.0
C.CC1(O)C(=O)C1N,13.0,12.0,12.0,11.0
C.CC12ONC1C2=O,14.0,13.0,13.0,12.0
C.NC1C(=O)C12CO2,12.0,11.0,11.0,10.0
C.O=C1C2NCC12O,14.0,13.0,13.0,12.0
C.O=C1C2N3CC12O3,15.0,14.0,14.0,13.0
C.O=C1C2NC3OC132,13.0,12.0,12.0,11.0
C.O=C1C2N=CC12O,15.0,14.0,14.0,13.0
C.O=C1C2N=C3OC132,14.0,13.0,13.0,12.0
C.CC12NC1C2=O.O,13.0,12.0,12.0,11.0
C.CC12C(=O)C1N2O,14.0,13.0,13.0,12.0
C.O=C1C2NC12CO,12.0,11.0,11.0,10.0
C.O=C1C2N3OCC123,13.0,12.0,12.0,11.0
C.O=CC12NC1C2=O,13.0,12.0,12.0,11.0
C.O.O=C1C2N3CC123,14.0,13.0,13.0,12.0
C.O=C1C2N3C(O)C123,13.0,12.0,12.0,11.0
C.O=C1C2N3C(=O)C123,14.0,13.0,13.0,12.0
C.C=C1C(=O)C1N.O,13.0,12.0,12.0,11.0
C.C=C1C(=O)C1NO,14.0,13.0,13.0,12.0
C.C=C1C(=O)C1N=O,15.0,14.0,14.0,13.0
C.NC1C(=O)C1=CO,12.0,11.0,11.0,10.0
C.O=C1C2=CONC12,13.0,12.0,12.0,11.0
C.NC1C(=O)C1=C=O,13.0,12.0,12.0,11.0
C.O.O=C1C2=CNC12,14.0,13.0,13.0,12.0
C.O=C1C2=CN(O)C12,15.0,14.0,14.0,13.0
C.O=C1C2=C(O)NC12,13.0,12.0,12.0,11.0
C.O=C1C2=C3ON3C12,14.0,13.0,13.0,12.0
C.O.O=C1C2=C=NC12,15.0,14.0,14.0,13.0
C.C.NC1(O)CC1=O,14.0,13.0,13.0,12.0
C.C.O=C1CC12NO2,15.0,14.0,14.0,13.0
C.COC1(N)CC1=O,13.0,12.0,12.0,11.0
C.CNC1(O)CC1=O,15.0,14.0,14.0,13.0
C.CN1OC12CC2=O,16.0,15.0,15.0,14.0
C.O=C1CC12NCO2,14.0,13.0,13.0,12.0
C.C=NC1(O)CC1=O,16.0,15.0,15.0,14.0
C.O=C1CC12N=CO2,15.0,14.0,14.0,13.0
C.C.NC12OC1C2=O,15.0,14.0,14.0,13.0
C.CNC12OC1C2=O,16.0,15.0,15.0,14.0
C.C=NC12OC1C2=O,17.0,16.0,16.0,15.0
C.C.O=C1C2NC12O,15.0,14.0,14.0,13.0
C.C.O=C1C2N3OC123,16.0,15.0,15.0,14.0
C.COC12NC1C2=O,14.0,13.0,13.0,12.0
C.CN1C2C(=O)C21O,16.0,15.0,15.0,14.0
C.O=C1C2N3COC123,15.0,14.0,14.0,13.0
C.C.O=C1C23NC12O3,16.0,15.0,15.0,14.0
C.CN1C23OC12C3=O,17.0,16.0,16.0,15.0
C.C.O=C1C2=NC12O,16.0,15.0,15.0,14.0
C.COC12N=C1C2=O,15.0,14.0,14.0,13.0
C.CC1C(=O)C1(N)O,13.0,12.0,12.0,11.0
C.CC1C(=O)C12NO2,14.0,13.0,13.0,12.0
C.NC12OCC1C2=O,12.0,11.0,11.0,10.0
C.O=C1C2CNC12O,14.0,13.0,13.0,12.0
C.O=C1C2CN3OC123,15.0,14.0,14.0,13.0
C.O=C1C2C3NC12O3,13.0,12.0,12.0,11.0
C.O=C1C2C=NC12O,15.0,14.0,14.0,13.0
C.O=C1C2C3=NC12O3,14.0,13.0,13.0,12.0
C.CC12OC1(N)C2=O,14.0,13.0,13.0,12.0
C.O=C1C23CNC12O3,15.0,14.0,14.0,13.0
C.O=C1C23C=NC12O3,16.0,15.0,15.0,14.0
C.CC12NC1(O)C2=O,14.0,13.0,13.0,12.0
C.CC12C(=O)C13ON23,15.0,14.0,14.0,13.0
C.O=C1C23COC12N3,13.0,12.0,12.0,11.0
C.O=C1C2(O)N3CC132,15.0,14.0,14.0,13.0
C.O=C1C23OC4N2C143,14.0,13.0,13.0,12.0
C.C=C1C(=O)C1(N)O,14.0,13.0,13.0,12.0
C.C=C1C(=O)C12NO2,15.0,14.0,14.0,13.0
C.NC12OC=C1C2=O,13.0,12.0,12.0,11.0
C.O=C1C2=CNC12O,15.0,14.0,14.0,13.0
C.O=C1C2=CN3OC123,16.0,15.0,15.0,14.0
C.O=C1C2=C3NC12O3,14.0,13.0,13.0,12.0
C.O=C1C2=C=NC12O,16.0,15.0,15.0,14.0
C.C.N=C1CC1=O.O,14.0,13.0,13.0,12.0
C.C.O=C1CC1=NO,15.0,14.0,14.0,13.0
C.CO.N=C1CC1=O,13.0,12.0,12.0,11.0
C.CON=C1CC1=O,14.0,13.0,13.0,12.0
C.C=O.N=C1CC1=O,14.0,13.0,13.0,12.0
C.CN=C1CC1=O.O,15.0,14.0,14.0,13.0
C.O=C1CC1=NCO,14.0,13.0,13.0,12.0
C.O=CN=C1CC1=O,15.0,14.0,14.0,13.0
C.C.N=C1C(=O)C1O,15.0,14.0,14.0,13.0
C.C.O=C1C2=NOC12,16.0,15.0,15.0,14.0
C.COC1C(=N)C1=O,14.0,13.0,13.0,12.0
C.CN=C1C(=O)C1O,16.0,15.0,15.0,14.0
C.O=C1C2=NCOC12,15.0,14.0,14.0,13.0
C.C.N=C1C(=O)C1=O,16.0,15.0,15.0,14.0
C.CN=C1C(=O)C1=O,17.0,16.0,16.0,15.0
C.C.O.O=C1C2=NC12,15.0,14.0,14.0,13.0
C.CO.O=C1C2=NC12,14.0,13.0,13.0,12.0
C.C=O.O=C1C2=NC12,15.0,14.0,14.0,13.0
C.C.O=C1C2=NC12O,16.0,15.0,15.0,14.0
C.COC12N=C1C2=O,15.0,14.0,14.0,13.0
C.CC1C(=N)C1=O.O,13.0,12.0,12.0,11.0
C.CC1C(=O)C1=NO,14.0,13.0,13.0,12.0
C.N=C1C(=O)C1CO,12.0,11.0,11.0,10.0
C.O=C1C2=NOCC12,13.0,12.0,12.0,11.0
C.N=C1C(=O)C1C=O,13.0,12.0,12.0,11.0
C.O.O=C1C2=NCC12,14.0,13.0,13.0,12.0
C.O=C1C2=NC(O)C12,13.0,12.0,12.0,11.0
C.O=C1N=C2C(=O)C12,14.0,13.0,13.0,12.0
C.CC1(O)C(=N)C1=O,14.0,13.0,13.0,12.0
C.CC12ON=C1C2=O,15.0,14.0,14.0,13.0
C.N=C1C(=O)C12CO2,13.0,12.0,12.0,11.0
C.O=C1C2=NCC12O,15.0,14.0,14.0,13.0
C.O=C1C2=NC3OC123,14.0,13.0,13.0,12.0
C.CC12N=C1C2=O.O,14.0,13.0,13.0,12.0
C.O=C1C2=NC12CO,13.0,12.0,12.0,11.0
C.O=CC12N=C1C2=O,14.0,13.0,13.0,12.0
C.C=C1C(=N)C1=O.O,14.0,13.0,13.0,12.0
C.C=C1C(=O)C1=NO,15.0,14.0,14.0,13.0
C.N=C1C(=O)C1=CO,13.0,12.0,12.0,11.0
C.O=c1c2conc12,14.0,13.0,13.0,12.0
C.N=C1C(=O)C1=C=O,14.0,13.0,13.0,12.0
C.O.O=c1c2c1=NC=2,15.0,14.0,14.0,13.0
C.O=c1c2c1=C(O)N=2,14.0,13.0,13.0,12.0
C.CC1CC1=O.N.O,13.0,12.0,12.0,11.0
C.CC1CC1=O.NO,14.0,13.0,13.0,12.0
C.CC1CC1=O.N=O,15.0,14.0,14.0,13.0
C.N.O=C1CC1CO,12.0,11.0,11.0,10.0
C.NOCC1CC1=O,13.0,12.0,12.0,11.0
C.N.O=CC1CC1=O,13.0,12.0,12.0,11.0
C.NCC1CC1=O.O,14.0,13.0,13.0,12.0
C.O=C1CC1CNO,15.0,14.0,14.0,13.0
C.O=NCC1CC1=O,16.0,15.0,15.0,14.0
C.NC(O)C1CC1=O,13.0,12.0,12.0,11.0
C.O=C1CC1C1NO1,14.0,13.0,13.0,12.0
C.NC(=O)C1CC1=O,14.0,13.0,13.0,12.0
C.N=CC1CC1=O.O,15.0,14.0,14.0,13.0
C.O=C1CC1C=NO,16.0,15.0,15.0,14.0
C.N=C(O)C1CC1=O,14.0,13.0,13.0,12.0
C.O=C1CC1C1=NO1,15.0,14.0,14.0,13.0
C.N#CC1CC1=O.O,16.0,15.0,15.0,14.0
C.CC1C(=O)C1O.N,14.0,13.0,13.0,12.0
C.CC1C(=O)C1ON,15.0,14.0,14.0,13.0
C.N.O=C1C2COC12,13.0,12.0,12.0,11.0
C.NCC1C(=O)C1O,15.0,14.0,14.0,13.0
C.O=C1C2CNOC12,16.0,15.0,15.0,14.0
C.NC1OC2C(=O)C12,14.0,13.0,13.0,12.0
C.N=CC1C(=O)C1O,16.0,15.0,15.0,14.0
C.O=C1C2C=NOC12,17.0,16.0,16.0,15.0
C.N=C1OC2C(=O)C12,15.0,14.0,14.0,13.0
C.N#CC1C(=O)C1O,17.0,16.0,16.0,15.0
C.CC1C(=O)C1=O.N,15.0,14.0,14.0,13.0
C.NCC1C(=O)C1=O,16.0,15.0,15.0,14.0
C.N=CC1C(=O)C1=O,17.0,16.0,16.0,15.0
C.N#CC1C(=O)C1=O,18.0,17.0,17.0,16.0
C.CC1C(=O)C1N.O,14.0,13.0,13.0,12.0
C.CC1C(=O)C1NO,15.0,14.0,14.0,13.0
C.CC1C(=O)C1N=O,16.0,15.0,15.0,14.0
C.NC1C(=O)C1CO,13.0,12.0,12.0,11.0
C.O=C1C2CONC12,14.0,13.0,13.0,12.0
C.NC1C(=O)C1C=O,14.0,13.0,13.0,12.0
C.O.O=C1C2CNC12,15.0,14.0,14.0,13.0
C.O=C1C2CN(O)C12,16.0,15.0,15.0,14.0
C.O=C1C2NC(O)C12,14.0,13.0,13.0,12.0
C.O=C1C2C3ON3C12,15.0,14.0,14.0,13.0
C.O=C1NC2C(=O)C12,15.0,14.0,14.0,13.0
C.O.O=C1C2C=NC12,16.0,15.0,15.0,14.0
C.O=C1C2N=C(O)C12,15.0,14.0,14.0,13.0
C.CC1C(=O)C1(N)O,15.0,14.0,14.0,13.0
C.CC1C(=O)C12NO2,16.0,15.0,15.0,14.0
C.NC12OCC1C2=O,14.0,13.0,13.0,12.0
C.O=C1C2CNC12O,16.0,15.0,15.0,14.0
C.O=C1C2CN3OC123,17.0,16.0,16.0,15.0
C.O=C1C2C3NC12O3,15.0,14.0,14.0,13.0
C.O=C1C2C=NC12O,17.0,16.0,16.0,15.0
C.O=C1C2C3=NC12O3,16.0,15.0,15.0,14.0
C.CC1C(=N)C1=O.O,15.0,14.0,14.0,13.0
C.CC1C(=O)C1=NO,16.0,15.0,15.0,14.0
C.N=C1C(=O)C1CO,14.0,13.0,13.0,12.0
C.O=C1C2=NOCC12,15.0,14.0,14.0,13.0
C.N=C1C(=O)C1C=O,15.0,14.0,14.0,13.0
C.O.O=C1C2=NCC12,16.0,15.0,15.0,14.0
C.O=C1C2=NC(O)C12,15.0,14.0,14.0,13.0
C.O=C1N=C2C(=O)C12,16.0,15.0,15.0,14.0
C.N.O.O=C1C2CC12,12.0,11.0,11.0,10.0
C.NO.O=C1C2CC12,13.0,12.0,12.0,11.0
C.N=O.O=C1C2CC12,14.0,13.0,13.0,12.0
C.N.O=C1C2C(O)C12,11.0,10.0,10.0,9.0
C.NOC1C2C(=O)C12,12.0,11.0,11.0,10.0
C.N.O=C1C2C(=O)C12,12.0,11.0,11.0,10.0
C.NC1C2C(=O)C12.O,13.0,12.0,12.0,11.0
C.O=C1C2C(NO)C12,14.0,13.0,13.0,12.0
C.O=NC1C2C(=O)C12,15.0,14.0,14.0,13.0
C.NC1(O)C2C(=O)C21,12.0,11.0,11.0,10.0
C.O=C1C2C1C21NO1,13.0,12.0,12.0,11.0
C.N=C1C2C(=O)C12.O,14.0,13.0,13.0,12.0
C.O=C1C2C(=NO)C12,15.0,14.0,14.0,13.0
C.N.O=C1C2CC12O,13.0,12.0,12.0,11.0
C.NOC12CC1C2=O,14.0,13.0,13.0,12.0
C.N.O=C1C2C3OC132,12.0,11.0,11.0,10.0
C.NC1C2C(=O)C12O,14.0,13.0,13.0,12.0
C.O=C1C2C3NOC132,15.0,14.0,14.0,13.0
C.NC12OC13C(=O)C23,13.0,12.0,12.0,11.0
C.N=C1C2C(=O)C12O,15.0,14.0,14.0,13.0
C.O=C1C2C3=NOC132,16.0,15.0,15.0,14.0
C.NC12CC1C2=O.O,13.0,12.0,12.0,11.0
C.O=C1C2CC12NO,14.0,13.0,13.0,12.0
C.O=NC12CC1C2=O,15.0,14.0,14.0,13.0
C.NC12C(=O)C1C2O,12.0,11.0,11.0,10.0
C.O=C1C2C3ONC132,13.0,12.0,12.0,11.0
C.NC12C(=O)C1C2=O,13.0,12.0,12.0,11.0
C.O.O=C1C2C3NC132,14.0,13.0,13.0,12.0
C.O=C1C2C3N(O)C123,15.0,14.0,14.0,13.0
C.O=C1C2C3(O)NC123,13.0,12.0,12.0,11.0
C.O=C1C2C34ON3C124,14.0,13.0,13.0,12.0
C.O.O=C1C2C3=NC132,15.0,14.0,14.0,13.0
C.N.O.O=C1C2=CC12,13.0,12.0,12.0,11.0
C.NO.O=C1C2=CC12,14.0,13.0,13.0,12.0
C.N=O.O=C1C2=CC12,15.0,14.0,14.0,13.0
C.N.O=C1C2=C(O)C12,12.0,11.0,11.0,10.0
C.NOC1=C2C(=O)C12,13.0,12.0,12.0,11.0
C.NC1=C2C(=O)C12.O,14.0,13.0,13.0,12.0
C.O=C1C2=C(NO)C12,15.0,14.0,14.0,13.0
C.O=NC1=C2C(=O)C12,16.0,15.0,15.0,14.0
C.CC1(O)CC1=O.N,14.0,13.0,13.0,12.0
C.CC1(ON)CC1=O,15.0,14.0,14.0,13.0
C.N.O=C1CC12CO2,13.0,12.0,12.0,11.0
C.NCC1(O)CC1=O,15.0,14.0,14.0,13.0
C.O=C1CC12CNO2,16.0,15.0,15.0,14.0
C.NC1OC12CC2=O,14.0,13.0,13.0,12.0
C.N=CC1(O)CC1=O,16.0,15.0,15.0,14.0
C.O=C1CC12C=NO2,17.0,16.0,16.0,15.0
C.N=C1OC12CC2=O,15.0,14.0,14.0,13.0
C.N#CC1(O)CC1=O,17.0,16.0,16.0,15.0
C.CC12OC1C2=O.N,15.0,14.0,14.0,13.0
C.NCC12OC1C2=O,16.0,15.0,15.0,14.0
C.N=CC12OC1C2=O,17.0,16.0,16.0,15.0
C.N#CC12OC1C2=O,18.0,17.0,17.0,16.0
C.CC1(O)C(=O)C1N,15.0,14.0,14.0,13.0
C.CC12ONC1C2=O,16.0,15.0,15.0,14.0
C.NC1C(=O)C12CO2,14.0,13.0,13.0,12.0
C.O=C1C2NCC12O,16.0,15.0,15.0,14.0
C.O=C1C2N3CC12O3,17.0,16.0,16.0,15.0
C.O=C1C2NC3OC132,15.0,14.0,14.0,13.0
C.O=C1C2N=CC12O,17.0,16.0,16.0,15.0
C.O=C1C2N=C3OC132,16.0,15.0,15.0,14.0
C.CC12OC1(N)C2=O,16.0,15.0,15.0,14.0
C.O=C1C23CNC12O3,17.0,16.0,16.0,15.0
C.O=C1C23C=NC12O3,18.0,17.0,17.0,16.0
C.CC1(O)C(=N)C1=O,16.0,15.0,15.0,14.0
C.CC12ON=C1C2=O,17.0,16.0,16.0,15.0
C.N=C1C(=O)C12CO2,15.0,14.0,14.0,13.0
C.O=C1C2=NCC12O,17.0,16.0,16.0,15.0
C.O=C1C2=NC3OC123,16.0,15.0,15.0,14.0
C.N.O=C1C2CC12O,13.0,12.0,12.0,11.0
C.NOC12CC1C2=O,14.0,13.0,13.0,12.0
C.N.O=C1C2C3OC132,12.0,11.0,11.0,10.0
C.NC1C2C(=O)C12O,14.0,13.0,13.0,12.0
C.O=C1C2C3NOC132,15.0,14.0,14.0,13.0
C.NC12OC13C(=O)C23,13.0,12.0,12.0,11.0
C.N=C1C2C(=O)C12O,15.0,14.0,14.0,13.0
C.O=C1C2C3=NOC132,16.0,15.0,15.0,14.0
C.N.O=C1C23CC12O3,14.0,13.0,13.0,12.0
C.NC1C23OC12C3=O,15.0,14.0,14.0,13.0
C.N=C1C23OC12C3=O,16.0,15.0,15.0,14.0
C.NC12CC1(O)C2=O,14.0,13.0,13.0,12.0
C.O=C1C23CC12ON3,15.0,14.0,14.0,13.0
C.NC12C(=O)C13OC23,13.0,12.0,12.0,11.0
C.O=C1C2(O)C3NC132,15.0,14.0,14.0,13.0
C.O=C1C23ON4C2C143,16.0,15.0,15.0,14.0
C.O=C1C23NC24OC143,14.0,13.0,13.0,12.0
C.O=C1C2(O)C3=NC132,16.0,15.0,15.0,14.0
C.N.O=C1C2=CC12O,14.0,13.0,13.0,12.0
C.NOC12C=C1C2=O,15.0,14.0,14.0,13.0
C.N.O=C1C2=C3OC132,13.0,12.0,12.0,11.0
C.NC1=C2C(=O)C12O,15.0,14.0,14.0,13.0
C.O=C1C2=C3NOC132,16.0,15.0,15.0,14.0
C.CC1(N)CC1=O.O,14.0,13.0,13.0,12.0
C.CC1(NO)CC1=O,15.0,14.0,14.0,13.0
C.CC1(N=O)CC1=O,16.0,15.0,15.0,14.0
C.NC1(CO)CC1=O,13.0,12.0,12.0,11.0
C.O=C1CC12CON2,14.0,13.0,13.0,12.0
C.NC1(C=O)CC1=O,14.0,13.0,13.0,12.0
C.O.O=C1CC12CN2,15.0,14.0,14.0,13.0
C.O=C1CC12CN2O,16.0,15.0,15.0,14.0
C.O=C1CC12NC2O,14.0,13.0,13.0,12.0
C.O=C1CC12C1ON12,15.0,14.0,14.0,13.0
C.O=C1CC12NC2=O,15.0,14.0,14.0,13.0
C.O.O=C1CC12C=N2,16.0,15.0,15.0,14.0
C.O=C1CC12N=C2O,15.0,14.0,14.0,13.0
C.CC1(N)C(=O)C1O,15.0,14.0,14.0,13.0
C.CC12NOC1C2=O,16.0,15.0,15.0,14.0
C.NC12COC1C2=O,14.0,13.0,13.0,12.0
C.O=C1C(O)C12CN2,16.0,15.0,15.0,14.0
C.O=C1C2ON3CC123,17.0,16.0,16.0,15.0
C.O=C1C2OC3NC132,15.0,14.0,14.0,13.0
C.O=C1C(O)C12C=N2,17.0,16.0,16.0,15.0
C.O=C1C2OC3=NC132,16.0,15.0,15.0,14.0
C.CC1(N)C(=O)C1=O,16.0,15.0,15.0,14.0
C.O=C1C(=O)C12CN2,17.0,16.0,16.0,15.0
C.O=C1C(=O)C12C=N2,18.0,17.0,17.0,16.0
C.CC12NC1C2=O.O,15.0,14.0,14.0,13.0
C.CC12C(=O)C1N2O,16.0,15.0,15.0,14.0
C.O=C1C2NC12CO,14.0,13.0,13.0,12.0
C.O=C1C2N3OCC123,15.0,14.0,14.0,13.0
C.O=CC12NC1C2=O,15.0,14.0,14.0,13.0
C.O.O=C1C2N3CC123,16.0,15.0,15.0,14.0
C.O=C1C2N3C(O)C123,15.0,14.0,14.0,13.0
C.O=C1C2N3C(=O)C123,16.0,15.0,15.0,14.0
C.CC12NC1(O)C2=O,16.0,15.0,15.0,14.0
C.CC12C(=O)C13ON23,17.0,16.0,16.0,15.0
C.O=C1C23COC12N3,15.0,14.0,14.0,13.0
C.O=C1C2(O)N3CC132,17.0,16.0,16.0,15.0
C.O=C1C23OC4N2C143,16.0,15.0,15.0,14.0
C.CC12N=C1C2=O.O,16.0,15.0,15.0,14.0
C.O=C1C2=NC12CO,15.0,14.0,14.0,13.0
C.O=CC12N=C1C2=O,16.0,15.0,15.0,14.0
C.NC12CC1C2=O.O,13.0,12.0,12.0,11.0
C.O=C1C2CC12NO,14.0,13.0,13.0,12.0
C.O=NC12CC1C2=O,15.0,14.0,14.0,13.0
C.NC12C(=O)C1C2O,12.0,11.0,11.0,10.0
C.O=C1C2C3ONC132,13.0,12.0,12.0,11.0
C.NC12C(=O)C1C2=O,13.0,12.0,12.0,11.0
C.O.O=C1C2C3NC132,14.0,13.0,13.0,12.0
C.O=C1C2C3N(O)C123,15.0,14.0,14.0,13.0
C.O=C1C2C3(O)NC123,13.0,12.0,12.0,11.0
C.O=C1C2C34ON3C124,14.0,13.0,13.0,12.0
C.O.O=C1C2C3=NC132,15.0,14.0,14.0,13.0
C.NC12CC1(O)C2=O,14.0,13.0,13.0,12.0
C.O=C1C23CC12ON3,15.0,14.0,14.0,13.0
C.NC12C(=O)C13OC23,13.0,12.0,12.0,11.0
C.O=C1C2(O)C3NC132,15.0,14.0,14.0,13.0
C.O=C1C23ON4C2C143,16.0,15.0,15.0,14.0
C.O=C1C23NC24OC143,14.0,13.0,13.0,12.0
C.O=C1C2(O)C3=NC132,16.0,15.0,15.0,14.0
C.O.O=C1C23CC12N3,14.0,13.0,13.0,12.0
C.O=C1C23CC12N3O,15.0,14.0,14.0,13.0
C.O=C1C23NC12C3O,13.0,12.0,12.0,11.0
C.O=C1C23C4ON2C143,14.0,13.0,13.0,12.0
C.O=C1C23NC12C3=O,14.0,13.0,13.0,12.0
C.O.O=C1C23C4N2C143,15.0,14.0,14.0,13.0
C.O=C1C23N4C2(O)C143,14.0,13.0,13.0,12.0
C.NC12C=C1C2=O.O,14.0,13.0,13.0,12.0
C.O=C1C2=CC12NO,15.0,14.0,14.0,13.0
C.O=NC12C=C1C2=O,16.0,15.0,15.0,14.0
C.NC12C(=O)C1=C2O,13.0,12.0,12.0,11.0
C.O=C1C2=C3ONC132,14.0,13.0,13.0,12.0
C.O.O=C1C2=C3NC132,15.0,14.0,14.0,13.0
C.O=C1C2=C3N(O)C123,16.0,15.0,15.0,14.0
C.C=C1CC1=O.N.O,14.0,13.0,13.0,12.0
C.C=C1CC1=O.NO,15.0,14.0,14.0,13.0
C.C=C1CC1=O.N=O,16.0,15.0,15.0,14.0
C.N.O=C1CC1=CO,13.0,12.0,12.0,11.0
C.NOC=C1CC1=O,14.0,13.0,13.0,12.0
C.N.O=C=C1CC1=O,14.0,13.0,13.0,12.0
C.NC=C1CC1=O.O,15.0,14.0,14.0,13.0
C.O=C1CC1=CNO,16.0,15.0,15.0,14.0
C.O=NC=C1CC1=O,17.0,16.0,16.0,15.0
C.NC(O)=C1CC1=O,14.0,13.0,13.0,12.0
C.O=C1CC1=C1NO1,15.0,14.0,14.0,13.0
C.N=C=C1CC1=O.O,16.0,15.0,15.0,14.0
C.O=C1CC1=C=NO,17.0,16.0,16.0,15.0
C.C=C1C(=O)C1O.N,15.0,14.0,14.0,13.0
C.C=C1C(=O)C1ON,16.0,15.0,15.0,14.0
C.N.O=C1C2=COC12,14.0,13.0,13.0,12.0
C.NC=C1C(=O)C1O,16.0,15.0,15.0,14.0
C.O=C1C2=CNOC12,17.0,16.0,16.0,15.0
C.NC1=C2C(=O)C2O1,15.0,14.0,14.0,13.0
C.N=C=C1C(=O)C1O,17.0,16.0,16.0,15.0
C.O=C1C2=C=NOC12,18.0,17.0,17.0,16.0
C.C=C1C(=O)C1=O.N,16.0,15.0,15.0,14.0
C.NC=C1C(=O)C1=O,17.0,16.0,16.0,15.0
C.N=C=C1C(=O)C1=O,18.0,17.0,17.0,16.0
C.C=C1C(=O)C1N.O,15.0,14.0,14.0,13.0
C.C=C1C(=O)C1NO,16.0,15.0,15.0,14.0
C.C=C1C(=O)C1N=O,17.0,16.0,16.0,15.0
C.NC1C(=O)C1=CO,14.0,13.0,13.0,12.0
C.O=C1C2=CONC12,15.0,14.0,14.0,13.0
C.NC1C(=O)C1=C=O,15.0,14.0,14.0,13.0
C.O.O=C1C2=CNC12,16.0,15.0,15.0,14.0
C.O=C1C2=CN(O)C12,17.0,16.0,16.0,15.0
C.O=C1C2=C(O)NC12,15.0,14.0,14.0,13.0
C.O=C1C2=C3ON3C12,16.0,15.0,15.0,14.0
C.O.O=C1C2=C=NC12,17.0,16.0,16.0,15.0
C.C=C1C(=O)C1(N)O,16.0,15.0,15.0,14.0
C.C=C1C(=O)C12NO2,17.0,16.0,16.0,15.0
C.NC12OC=C1C2=O,15.0,14.0,14.0,13.0
C.O=C1C2=CNC12O,17.0,16.0,16.0,15.0
C.O=C1C2=CN3OC123,18.0,17.0,17.0,16.0
C.O=C1C2=C3NC12O3,16.0,15.0,15.0,14.0
C.O=C1C2=C=NC12O,18.0,17.0,17.0,16.0
C.C=C1C(=N)C1=O.O,16.0,15.0,15.0,14.0
C.C=C1C(=O)C1=NO,17.0,16.0,16.0,15.0
C.N=C1C(=O)C1=CO,15.0,14.0,14.0,13.0
C.O=c1c2conc12,16.0,15.0,15.0,14.0
C.N=C1C(=O)C1=C=O,16.0,15.0,15.0,14.0
C.O.O=c1c2c1=NC=2,17.0,16.0,16.0,15.0
C.O=c1c2c1=C(O)N=2,16.0,15.0,15.0,14.0
C.N.O.O=C1C2=CC12,13.0,12.0,12.0,11.0
C.NO.O=C1C2=CC12,14.0,13.0,13.0,12.0
C.N=O.O=C1C2=CC12,15.0,14.0,14.0,13.0
C.N.O=C1C2=C(O)C12,12.0,11.0,11.0,10.0
C.NOC1=C2C(=O)C12,13.0,12.0,12.0,11.0
C.NC1=C2C(=O)C12.O,14.0,13.0,13.0,12.0
C.O=C1C2=C(NO)C12,15.0,14.0,14.0,13.0
C.O=NC1=C2C(=O)C12,16.0,15.0,15.0,14.0
C.N.O=C1C2=CC12O,14.0,13.0,13.0,12.0
C.NOC12C=C1C2=O,15.0,14.0,14.0,13.0
C.N.O=C1C2=C3OC132,13.0,12.0,12.0,11.0
C.NC1=C2C(=O)C12O,15.0,14.0,14.0,13.0
C.O=C1C2=C3NOC132,16.0,15.0,15.0,14.0
C.NC12C=C1C2=O.O,14.0,13.0,13.0,12.0
C.O=C1C2=CC12NO,15.0,14.0,14.0,13.0
C.O=NC12C=C1C2=O,16.0,15.0,15.0,14.0
C.NC12C(=O)C1=C2O,13.0,12.0,12.0,11.0
C.O=C1C2=C3ONC132,14.0,13.0,13.0,12.0
C.O.O=C1C2=C3NC132,15.0,14.0,14.0,13.0
C.O=C1C2=C3N(O)C123,16.0,15.0,15.0,14.0
C.N.O.O=c1c2c1=C=2,14.0,13.0,13.0,12.0
C.NO.O=c1c2c1=C=2,15.0,14.0,14.0,13.0
C.N=O.O=c1c2c1=C=2,16.0,15.0,15.0,14.0
C.C.N.O.O=c1cc1,11.0,10.0,12.0,11.0
C.C.NO.O=c1cc1,12.0,11.0,13.0,12.0
C.C.N=O.O=c1cc1,13.0,12.0,14.0,13.0
C.CO.N.O=c1cc1,10.0,9.0,11.0,10.0
C.CON.O=c1cc1,11.0,10.0,12.0,11.0
C.C=O.N.O=c1cc1,11.0,10.0,12.0,11.0
C.CN.O.O=c1cc1,12.0,11.0,13.0,12.0
C.CNO.O=c1cc1,13.0,12.0,14.0,13.0
C.CN=O.O=c1cc1,14.0,13.0,15.0,14.0
C.NCO.O=c1cc1,11.0,10.0,12.0,11.0
C.C1NO1.O=c1cc1,12.0,11.0,13.0,12.0
