,smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3,min_dist_all,local_index
350,C.CC(=C=N)C1OO1,8.0,7.0,7.0,6.0,6.0,68555
351,C.CC1=C=NOC1O,8.0,7.0,7.0,6.0,6.0,68556
352,C.CC1=C=NOC1O,8.0,7.0,7.0,6.0,6.0,68557
353,C.CC(=C=N)C(=O)O,8.0,7.0,7.0,6.0,6.0,68558
354,C.CC(=C=N)C=O.O,7.0,6.0,6.0,5.0,5.0,68560
355,C.CC(=C=NO)C=O,8.0,7.0,7.0,6.0,6.0,68561
356,C.CC(=C=N)C(=O)O,6.0,5.0,5.0,4.0,4.0,68562
357,C.CC1=C=NOC1=O,7.0,6.0,6.0,5.0,5.0,68563
358,C.CC1=C=NC1(O)O,8.0,7.0,7.0,6.0,6.0,68572
359,C.CC1=C=NC1=O.O,8.0,7.0,7.0,6.0,6.0,68574
360,C.N=C=CCOC=O,8.0,7.0,7.0,6.0,6.0,68590
361,C.N=C=C1COC1O,8.0,7.0,7.0,6.0,6.0,68640
362,C.N=C=C(C=O)CO,8.0,7.0,7.0,6.0,6.0,68642
363,C.N=C=C1COC1=O,7.0,6.0,6.0,5.0,5.0,68644
364,C.N=C=C1COC1O,8.0,7.0,7.0,6.0,6.0,68743
365,C.C1=CCN=1.O=CO,8.0,7.0,7.0,6.0,6.0,68860
366,C.OC(O)C1=C=NC1,8.0,7.0,7.0,6.0,6.0,68886
367,C.O.O=CC1=C=NC1,8.0,7.0,7.0,6.0,6.0,68889
368,C.O=C(O)C1=C=NC1,7.0,6.0,6.0,5.0,5.0,68890
369,C.O=C1OC2N=C=C12,8.0,7.0,7.0,6.0,6.0,68914
370,C.N=C=CCC(=O)O,8.0,7.0,7.0,6.0,6.0,68996
371,C.N=C=C1CC1(O)O,8.0,7.0,7.0,6.0,6.0,69087
372,C.N=C=C1CC1=O.O,8.0,7.0,7.0,6.0,6.0,69091
373,C.C=C=C=N.OCO,7.0,6.0,8.0,7.0,6.0,69754
374,C.C=C=C=N.C=O.O,7.0,6.0,8.0,7.0,6.0,69760
375,C.C=C=C=N.O=CO,6.0,5.0,7.0,6.0,5.0,69762
376,C.C=C=C=NOC=O,7.0,6.0,8.0,7.0,6.0,69763
377,C.C=C=C=N.O=C=O,7.0,6.0,8.0,7.0,6.0,69764
378,C.C=C=C=NC(=O)O,7.0,6.0,8.0,7.0,6.0,69777
379,C.N=C=C=COC=O,7.0,6.0,8.0,7.0,6.0,69793
380,C.C1=C=NC=1.O=CO,7.0,6.0,8.0,7.0,6.0,69868
381,C.N=C=C=CC(=O)O,7.0,6.0,8.0,7.0,6.0,69913
382,C.CC=CC(=O)O.N,8.0,7.0,7.0,6.0,6.0,78198
383,C.CC1=CC1(O)O.N,8.0,7.0,7.0,6.0,6.0,78466
384,C.Cc1cc1=O.N.O,8.0,7.0,7.0,6.0,6.0,78471
385,C.C=C=CC(=O)O.N,7.0,6.0,8.0,7.0,6.0,81726
386,C.C.C=C(N)C(=O)O,8.0,7.0,7.0,6.0,6.0,93352
387,C.C.NC1=CC1(O)O,8.0,7.0,7.0,6.0,6.0,93642
388,C.C.Nc1cc1=O.O,8.0,7.0,7.0,6.0,6.0,93647
389,C.CC=C(N)C(O)O,8.0,7.0,7.0,6.0,6.0,98150
390,C.CC=C(N)C=O.O,8.0,7.0,7.0,6.0,6.0,98157
391,C.CC=C(N)C(=O)O,7.0,6.0,6.0,5.0,5.0,98160
392,C.CC=C1NOC1=O,8.0,7.0,7.0,6.0,6.0,98161
393,C.CC1=C(N)C(=O)O1,8.0,7.0,7.0,6.0,6.0,98213
394,C.CC1=C(C(=O)O)N1,8.0,7.0,7.0,6.0,6.0,98301
395,C.CC1=C(N)C1O.O,8.0,7.0,7.0,6.0,6.0,98325
396,C.CC1=C(N)C1O.O,8.0,7.0,7.0,6.0,6.0,98335
397,C.CC1=C(N)C1(O)O,7.0,6.0,6.0,5.0,5.0,98342
398,C.CC1=C(N)C12OO2,8.0,7.0,7.0,6.0,6.0,98343
399,C.CC1=C2NOC12O,8.0,7.0,7.0,6.0,6.0,98344
400,C.CC1=C2NOC12O,8.0,7.0,7.0,6.0,6.0,98345
401,C.Cc1c(N)c1=O.O,7.0,6.0,6.0,5.0,5.0,98347
402,C.Cc1c(NO)c1=O,8.0,7.0,7.0,6.0,6.0,98348
403,C.NC1=CCOC1=O,8.0,7.0,7.0,6.0,6.0,98389
404,C.NC1=C2COC12O,8.0,7.0,7.0,6.0,6.0,98484
405,C.Nc1c(CO)c1=O,8.0,7.0,7.0,6.0,6.0,98486
406,C.NC1=C2COC12O,8.0,7.0,7.0,6.0,6.0,98657
407,C.O=C(O)C1=CCN1,8.0,7.0,7.0,6.0,6.0,98858
408,C.OC1(O)C2=C1NC2,8.0,7.0,7.0,6.0,6.0,98949
409,C.O.O=c1c2c1NC2,8.0,7.0,7.0,6.0,6.0,98953
