,smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3,min_dist_all,local_index
353,C.CC1CC1=O.N.O,7.0,6.0,6.0,5.0,5.0,97174
354,C.CC1CC1=O.NO,8.0,7.0,7.0,6.0,6.0,97175
355,C.CC12CC1(O)O2.N,8.0,7.0,7.0,6.0,6.0,97225
356,C.CC1(O)CC1=O.N,8.0,7.0,7.0,6.0,6.0,97227
357,C.CC12CC1(O)O2.N,8.0,7.0,7.0,6.0,6.0,97267
358,C.CC1(N)CC1(O)O,8.0,7.0,7.0,6.0,6.0,97317
359,C.CC1(N)CC1=O.O,8.0,7.0,7.0,6.0,6.0,97322
360,C.CCC1OC1=O.N,8.0,7.0,7.0,6.0,6.0,97405
361,C.CC1C2OC12O.N,8.0,7.0,7.0,6.0,6.0,97620
362,C.CC1C(=O)C1O.N,8.0,7.0,7.0,6.0,6.0,97622
363,C.CC1C2OC12O.N,8.0,7.0,7.0,6.0,6.0,98072
364,C.CCC(N)C(=O)O,8.0,7.0,7.0,6.0,6.0,98503
365,C.CC1C(N)C1(O)O,8.0,7.0,7.0,6.0,6.0,98793
366,C.CC1C(=O)C1N.O,8.0,7.0,7.0,6.0,6.0,98798
