rmat_tag,pdt_smiles,frag_in_large,pdt_cleaned
7099574,[13C].[15C][14C][15N]1[17O][17C]1([16C])[18O],[15C][14C][15N]1[17O][17C]1([16C])[18O],CCN1OC1(C)O
7099575,[13C].[15C][14C][15N][17C]([16C])=[17O].[18O],[15C][14C][15N][17C]([16C])=[17O],CCNC(C)=O
7099576,[13C].[15C][14C][15N]([18O])[17C]([16C])=[17O],[15C][14C][15N]([18O])[17C]([16C])=[17O],CCN(O)C(C)=O
7099600,[13C].[15C][14C][15N][17O][17C]1[16C][18O]1,[15C][14C][15N][17O][17C]1[16C][18O]1,CCNOC1CO1
7099602,[13C].[15C][14C][15N][18O][16C][17C]=[17O],[15C][14C][15N][18O][16C][17C]=[17O],CCNOCC=O
7099615,[13C].[15C][14C][15N][17C]1([17O])[16C][18O]1,[15C][14C][15N][17C]1([17O])[16C][18O]1,CCNC1(O)CO1
7099617,[13C].[15C][14C][15N][17C](=[17O])[16C][18O],[15C][14C][15N][17C](=[17O])[16C][18O],CCNC(=O)CO
7099736,[13C].[15C][14C][15N][16C][17C][18O].[17O],[15C][14C][15N][16C][17C][18O],CCNCCO
7099748,[13C].[15C][14C][15N][16C][17C]([17O])[18O],[15C][14C][15N][16C][17C]([17O])[18O],CCNCC(O)O
7099749,[13C].[15C][14C][15N][16C][17C]1[17O][18O]1,[15C][14C][15N][16C][17C]1[17O][18O]1,CCNCC1OO1
7099751,[13C].[15C][14C][15N]1[16C][17C]([18O])[17O]1,[15C][14C][15N]1[16C][17C]([18O])[17O]1,CCN1CC(O)O1
7099754,[13C].[15C][14C][15N][16C][17C]=[17O].[18O],[15C][14C][15N][16C][17C]=[17O],CCNCC=O
7099755,[13C].[15C][14C][15N]([18O])[16C][17C]=[17O],[15C][14C][15N]([18O])[16C][17C]=[17O],CCN(O)CC=O
7099756,[13C].[15C][14C][15N][16C][17C](=[17O])[18O],[15C][14C][15N][16C][17C](=[17O])[18O],CCNCC(=O)O
7099757,[13C].[15C][14C][15N]1[16C][17C](=[17O])[18O]1,[15C][14C][15N]1[16C][17C](=[17O])[18O]1,CCN1CC(=O)O1
7099766,[13C].[15C][14C][15N]1[16C][17C]1([17O])[18O],[15C][14C][15N]1[16C][17C]1([17O])[18O],CCN1CC1(O)O
7099768,[13C].[15C][14C][15N]1[16C][17C]1=[17O].[18O],[15C][14C][15N]1[16C][17C]1=[17O],CCN1CC1=O
7099905,[13C].[15C][14C][15N][17O][17C](=[16C])[18O],[15C][14C][15N][17O][17C](=[16C])[18O],CCNOC(=C)O
8000326,[13C].[16C][15N][14C][15C][18O][17C]=[17O],[16C][15N][14C][15C][18O][17C]=[17O],CNCCOC=O
8000396,[13C].[16C][17C][18O][15C][14C][15N].[17O],[16C][17C][18O][15C][14C][15N],CCOCCN
8000404,[13C].[16C][17C]([17O])[18O][15C][14C][15N],[16C][17C]([17O])[18O][15C][14C][15N],CC(O)OCCN
8000408,[13C].[16C][17C](=[17O])[18O][15C][14C][15N],[16C][17C](=[17O])[18O][15C][14C][15N],CC(=O)OCCN
8000422,[13C].[16C][17C](=[17O])[15N][14C][15C][18O],[16C][17C](=[17O])[15N][14C][15C][18O],CC(=O)NCCO
8000434,[13C].[15N][14C][15C][18O][16C][17C]=[17O],[15N][14C][15C][18O][16C][17C]=[17O],NCCOCC=O
8000497,[13C].[17O]=[17C][16C][15N][14C][15C][18O],[17O]=[17C][16C][15N][14C][15C][18O],O=CCNCCO
8000499,[13C].[17O]=[17C]1[16C][15N][14C][15C][18O]1,[17O]=[17C]1[16C][15N][14C][15C][18O]1,O=C1CNCCO1
8001071,[13C].[16C][17C]1[17O][15C][14C][15N][18O]1,[16C][17C]1[17O][15C][14C][15N][18O]1,CC1OCCNO1
8001086,[13C].[16C][17C]1([18O])[15N][14C][15C][17O]1,[16C][17C]1([18O])[15N][14C][15C][17O]1,CC1(O)NCCO1
8001102,[13C].[15N][14C][15C][17O][17C]1[16C][18O]1,[15N][14C][15C][17O][17C]1[16C][18O]1,NCCOC1CO1
8001161,[13C].[18O][17C]1[16C][15N][14C][15C][17O]1,[18O][17C]1[16C][15N][14C][15C][17O]1,OC1CNCCO1
8001236,[13C].[16C]=[17C]([18O])[17O][15C][14C][15N],[16C]=[17C]([18O])[17O][15C][14C][15N],C=C(O)OCCN
8001484,[13C].[16C][17C]1[17O][15C]([14C][15N])[18O]1,[16C][17C]1[17O][15C]([14C][15N])[18O]1,CC1OC(CN)O1
8002082,[13C].[16C][15N]1[14C][15C]1.[17O]=[17C][18O],[16C][15N]1[14C][15C]1,CN1CC1
8002136,[13C].[16C][17C]([17O])[18O][15N]1[14C][15C]1,[16C][17C]([17O])[18O][15N]1[14C][15C]1,CC(O)ON1CC1
8002143,[13C].[16C][17C](=[17O])[18O][15N]1[14C][15C]1,[16C][17C](=[17O])[18O][15N]1[14C][15C]1,CC(=O)ON1CC1
8002152,[13C].[16C][17C]([17O])([18O])[15N]1[14C][15C]1,[16C][17C]([17O])([18O])[15N]1[14C][15C]1,CC(O)(O)N1CC1
8002154,[13C].[16C][17C](=[17O])[15N]1[14C][15C]1.[18O],[16C][17C](=[17O])[15N]1[14C][15C]1,CC(=O)N1CC1
8002249,[13C].[17O][17C]([18O])[16C][15N]1[14C][15C]1,[17O][17C]([18O])[16C][15N]1[14C][15C]1,OC(O)CN1CC1
8002252,[13C].[17O]=[17C][16C][15N]1[14C][15C]1.[18O],[17O]=[17C][16C][15N]1[14C][15C]1,O=CCN1CC1
8002253,[13C].[17O]=[17C]([18O])[16C][15N]1[14C][15C]1,[17O]=[17C]([18O])[16C][15N]1[14C][15C]1,O=C(O)CN1CC1
8002548,[13C].[16C][17C]([17O])[18O][15C]1[14C][15N]1,[16C][17C]([17O])[18O][15C]1[14C][15N]1,CC(O)OC1CN1
8002552,[13C].[16C][17C](=[17O])[18O][15C]1[14C][15N]1,[16C][17C](=[17O])[18O][15C]1[14C][15N]1,CC(=O)OC1CN1
8002601,[13C].[17O]=[17C]1[16C][15N]2[14C][15C]2[18O]1,[17O]=[17C]1[16C][15N]2[14C][15C]2[18O]1,O=C1CN2CC2O1
8003616,[13C].[16C][18O][17C](=[17O])[15C][14C][15N],[16C][18O][17C](=[17O])[15C][14C][15N],COC(=O)CCN
8003772,[13C].[16C][15N][14C][15C][17C](=[17O])[18O],[16C][15N][14C][15C][17C](=[17O])[18O],CNCCC(=O)O
8003922,[13C].[16C][17C]([18O])[15C][14C][15N].[17O],[16C][17C]([18O])[15C][14C][15N],CC(O)CCN
8003939,[13C].[16C][17C]([17O])([18O])[15C][14C][15N],[16C][17C]([17O])([18O])[15C][14C][15N],CC(O)(O)CCN
8003940,[13C].[16C][17C]1([15C][14C][15N])[17O][18O]1,[16C][17C]1([15C][14C][15N])[17O][18O]1,CC1(CCN)OO1
8003942,[13C].[16C][17C]1([18O])[15C][14C][15N][17O]1,[16C][17C]1([18O])[15C][14C][15N][17O]1,CC1(O)CCNO1
8003944,[13C].[16C][17C](=[17O])[15C][14C][15N].[18O],[16C][17C](=[17O])[15C][14C][15N],CC(=O)CCN
8003945,[13C].[16C][17C](=[17O])[15C][14C][15N][18O],[16C][17C](=[17O])[15C][14C][15N][18O],CC(=O)CCNO
8003982,[13C].[15N][14C][15C][17C]1([17O])[16C][18O]1,[15N][14C][15C][17C]1([17O])[16C][18O]1,NCCC1(O)CO1
8003984,[13C].[15N][14C][15C][17C](=[17O])[16C][18O],[15N][14C][15C][17C](=[17O])[16C][18O],NCCC(=O)CO
8004106,[13C].[17O][17C]1([18O])[15C][14C][15N][16C]1,[17O][17C]1([18O])[15C][14C][15N][16C]1,OC1(O)CCNC1
8004110,[13C].[17O]=[17C]1[15C][14C][15N][16C]1.[18O],[17O]=[17C]1[15C][14C][15N][16C]1,O=C1CCNC1
8004582,[13C].[16C][17C]1([17O])[18O][15C]1[14C][15N],[16C][17C]1([17O])[18O][15C]1[14C][15N],CC1(O)OC1CN
8004584,[13C].[16C][17C](=[17O])[15C]([18O])[14C][15N],[16C][17C](=[17O])[15C]([18O])[14C][15N],CC(=O)C(O)CN
8005869,[13C].[16C][17C]([17O])([18O])[15C]1[14C][15N]1,[16C][17C]([17O])([18O])[15C]1[14C][15N]1,CC(O)(O)C1CN1
8005873,[13C].[16C][17C](=[17O])[15C]1[14C][15N]1.[18O],[16C][17C](=[17O])[15C]1[14C][15N]1,CC(=O)C1CN1
8008346,[13C].[16C][15C][14C][15N][18O][17C].[17O],[16C][15C][14C][15N][18O][17C],CCCNOC
8008364,[13C].[16C][15C][14C][15N][17O][17C][18O],[16C][15C][14C][15N][17O][17C][18O],CCCNOCO
8008365,[13C].[16C][15C][14C][15N]1[17O][17C][18O]1,[16C][15C][14C][15N]1[17O][17C][18O]1,CCCN1OCO1
8008369,[13C].[16C][15C][14C][15N][18O].[17C]=[17O],[16C][15C][14C][15N][18O],CCCNO
8008370,[13C].[16C][15C][14C][15N]=[18O].[17C]=[17O],[16C][15C][14C][15N]=[18O],CCCN=O
8008371,[13C].[16C][15C][14C][15N].[17O]=[17C][18O],[16C][15C][14C][15N],CCCN
8008372,[13C].[16C][15C][14C][15N][18O][17C]=[17O],[16C][15C][14C][15N][18O][17C]=[17O],CCCNOC=O
8008381,[13C].[16C][15C][14C][15N][17C][18O].[17O],[16C][15C][14C][15N][17C][18O],CCCNCO
8008393,[13C].[16C][15C][14C][15N][17C]([17O])[18O],[16C][15C][14C][15N][17C]([17O])[18O],CCCNC(O)O
8008394,[13C].[16C][15C][14C][15N][17C]1[17O][18O]1,[16C][15C][14C][15N][17C]1[17O][18O]1,CCCNC1OO1
8008395,[13C].[16C][15C][14C][15N]1[18O][17C]1[17O],[16C][15C][14C][15N]1[18O][17C]1[17O],CCCN1OC1O
8008399,[13C].[16C][15C][14C][15N][17C]=[17O].[18O],[16C][15C][14C][15N][17C]=[17O],CCCNC=O
8008400,[13C].[16C][15C][14C][15N]([18O])[17C]=[17O],[16C][15C][14C][15N]([18O])[17C]=[17O],CCCN(O)C=O
8008401,[13C].[16C][15C][14C][15N][17C](=[17O])[18O],[16C][15C][14C][15N][17C](=[17O])[18O],CCCNC(=O)O
8008402,[13C].[16C][15C][14C][15N]1[18O][17C]1=[17O],[16C][15C][14C][15N]1[18O][17C]1=[17O],CCCN1OC1=O
8008411,[13C].[16C][15C][14C][15N]=[17C]([17O])[18O],[16C][15C][14C][15N]=[17C]([17O])[18O],CCCN=C(O)O
8008413,[13C].[16C][15C][14C][15N]=[17C]=[17O].[18O],[16C][15C][14C][15N]=[17C]=[17O],CCCN=C=O
8008429,[13C].[15N][14C][15C][16C][18O][17C][17O],[15N][14C][15C][16C][18O][17C][17O],NCCCOCO
8008431,[13C].[15N][14C][15C][16C][18O].[17C]=[17O],[15N][14C][15C][16C][18O],NCCCO
8008432,[13C].[14C]1[15C][16C][18O][15N]1.[17C]=[17O],[14C]1[15C][16C][18O][15N]1,C1CCON1
8008433,[13C].[15N][14C][15C][16C][18O][17C]=[17O],[15N][14C][15C][16C][18O][17C]=[17O],NCCCOC=O
8008445,[13C].[17O][17C]1[15N][14C][15C][16C][18O]1,[17O][17C]1[15N][14C][15C][16C][18O]1,OC1NCCCO1
8008447,[13C].[17O]=[17C][15N][14C][15C][16C][18O],[17O]=[17C][15N][14C][15C][16C][18O],O=CNCCCO
8008449,[13C].[17O]=[17C]1[15N][14C][15C][16C][18O]1,[17O]=[17C]1[15N][14C][15C][16C][18O]1,O=C1NCCCO1
8008485,[13C].[17C][17O][16C][15C][14C][15N].[18O],[17C][17O][16C][15C][14C][15N],COCCCN
8008489,[13C].[14C]1[15C][16C][17O][17C][18O][15N]1,[14C]1[15C][16C][17O][17C][18O][15N]1,C1CCOCON1
8008589,[13C].[17O][17C][18O][15N]1[14C][15C][16C]1,[17O][17C][18O][15N]1[14C][15C][16C]1,OCON1CCC1
8008594,[13C].[17C]=[17O].[18O][15N]1[14C][15C][16C]1,[18O][15N]1[14C][15C][16C]1,ON1CCC1
8008595,[13C].[14C]1[15C][16C][15N]1.[17O]=[17C][18O],[14C]1[15C][16C][15N]1,C1CCN1
8008596,[13C].[17O]=[17C][18O][15N]1[14C][15C][16C]1,[17O]=[17C][18O][15N]1[14C][15C][16C]1,O=CON1CCC1
8008606,[13C].[17O][17C]([18O])[15N]1[14C][15C][16C]1,[17O][17C]([18O])[15N]1[14C][15C][16C]1,OC(O)N1CCC1
8008609,[13C].[17O]=[17C][15N]1[14C][15C][16C]1.[18O],[17O]=[17C][15N]1[14C][15C][16C]1,O=CN1CCC1
8008610,[13C].[17O]=[17C]([18O])[15N]1[14C][15C][16C]1,[17O]=[17C]([18O])[15N]1[14C][15C][16C]1,O=C(O)N1CCC1
8008719,[13C].[17C][16C][15C][14C][15N].[17O].[18O],[17C][16C][15C][14C][15N],CCCCN
8008725,[13C].[17C][16C][15C][14C][15N][17O].[18O],[17C][16C][15C][14C][15N][17O],CCCCNO
8008730,[13C].[15N][14C][15C][16C][17C][18O].[17O],[15N][14C][15C][16C][17C][18O],NCCCCO
8008731,[13C].[15N][14C][15C][16C][17C][18O][17O],[15N][14C][15C][16C][17C][18O][17O],NCCCCOO
8008732,[13C].[14C]1[15C][16C][17C][18O][15N]1.[17O],[14C]1[15C][16C][17C][18O][15N]1,C1CCCON1
8008733,[13C].[17O][15N][14C][15C][16C][17C][18O],[17O][15N][14C][15C][16C][17C][18O],ONCCCCO
8008734,[13C].[14C]1[15C][16C][17C][18O][17O][15N]1,[14C]1[15C][16C][17C][18O][17O][15N]1,C1CCCOON1
8008744,[13C].[17O][17C][16C][15C][14C][15N]=[18O],[17O][17C][16C][15C][14C][15N]=[18O],OCCCCN=O
8008746,[13C].[18O][15N]1[14C][15C][16C][17C][17O]1,[18O][15N]1[14C][15C][16C][17C][17O]1,ON1CCCCO1
8008747,[13C].[15N][14C][15C][16C][17C]([17O])[18O],[15N][14C][15C][16C][17C]([17O])[18O],NCCCC(O)O
8008748,[13C].[15N][14C][15C][16C][17C]1[17O][18O]1,[15N][14C][15C][16C][17C]1[17O][18O]1,NCCCC1OO1
8008750,[13C].[18O][17C]1[16C][15C][14C][15N][17O]1,[18O][17C]1[16C][15C][14C][15N][17O]1,OC1CCCNO1
8008751,[13C].[14C]1[15C][16C][17C]2[17O][15N]1[18O]2,[14C]1[15C][16C][17C]2[17O][15N]1[18O]2,C1CCC2ON1O2
8008754,[13C].[15N][14C][15C][16C][17C]=[17O].[18O],[15N][14C][15C][16C][17C]=[17O],NCCCC=O
8008755,[13C].[17O]=[17C][16C][15C][14C][15N][18O],[17O]=[17C][16C][15C][14C][15N][18O],O=CCCCNO
8008756,[13C].[17O]=[17C][16C][15C][14C][15N]=[18O],[17O]=[17C][16C][15C][14C][15N]=[18O],O=CCCCN=O
8008757,[13C].[15N][14C][15C][16C][17C](=[17O])[18O],[15N][14C][15C][16C][17C](=[17O])[18O],NCCCC(=O)O
8008758,[13C].[17O]=[17C]1[16C][15C][14C][15N][18O]1,[17O]=[17C]1[16C][15C][14C][15N][18O]1,O=C1CCCNO1
8008759,[13C].[14C]1[15C][16C][17C][15N]1.[17O].[18O],[14C]1[15C][16C][17C][15N]1,C1CCCN1
8008773,[13C].[17O][17C]1[16C][15C][14C][15N]1.[18O],[17O][17C]1[16C][15C][14C][15N]1,OC1CCCN1
8008774,[13C].[18O][17O][17C]1[16C][15C][14C][15N]1,[18O][17O][17C]1[16C][15C][14C][15N]1,OOC1CCCN1
8008775,[13C].[17O][17C]1[16C][15C][14C][15N]1[18O],[17O][17C]1[16C][15C][14C][15N]1[18O],OC1CCCN1O
8008777,[13C].[14C]1[15C][16C][17C]2[17O][15N]12.[18O],[14C]1[15C][16C][17C]2[17O][15N]12,C1CCC2ON12
8008778,[13C].[17O][17C]1([18O])[16C][15C][14C][15N]1,[17O][17C]1([18O])[16C][15C][14C][15N]1,OC1(O)CCCN1
8008779,[13C].[14C]1[15C][16C][17C]2([15N]1)[17O][18O]2,[14C]1[15C][16C][17C]2([15N]1)[17O][18O]2,C1CCC2(N1)OO2
8008781,[13C].[18O][17C]12[16C][15C][14C][15N]1[17O]2,[18O][17C]12[16C][15C][14C][15N]1[17O]2,OC12CCCN1O2
8008782,[13C].[17O]=[17C]1[16C][15C][14C][15N]1.[18O],[17O]=[17C]1[16C][15C][14C][15N]1,O=C1CCCN1
8008783,[13C].[17O]=[17C]1[16C][15C][14C][15N]1[18O],[17O]=[17C]1[16C][15C][14C][15N]1[18O],O=C1CCCN1O
8008787,[13C].[17O].[18O][17C]1=[15N][14C][15C][16C]1,[18O][17C]1=[15N][14C][15C][16C]1,OC1=NCCC1
8009218,[13C].[16C][15C]([14C][15N])[18O][17C][17O],[16C][15C]([14C][15N])[18O][17C][17O],CC(CN)OCO
8009220,[13C].[16C][15C]([18O])[14C][15N].[17C]=[17O],[16C][15C]([18O])[14C][15N],CC(O)CN
8009221,[13C].[16C][15C]1[14C][15N][18O]1.[17C]=[17O],[16C][15C]1[14C][15N][18O]1,CC1CNO1
8009222,[13C].[16C][15C]([14C][15N])[18O][17C]=[17O],[16C][15C]([14C][15N])[18O][17C]=[17O],CC(CN)OC=O
8009236,[13C].[16C][15C]([18O])[14C][15N][17C]=[17O],[16C][15C]([18O])[14C][15N][17C]=[17O],CC(O)CNC=O
8009238,[13C].[16C][15C]1[14C][15N][17C](=[17O])[18O]1,[16C][15C]1[14C][15N][17C](=[17O])[18O]1,CC1CNC(=O)O1
8009251,[13C].[15N][14C][15C]1[16C][18O]1.[17C]=[17O],[15N][14C][15C]1[16C][18O]1,NCC1CO1
8009316,[13C].[17C]=[17O].[18O][15C]1[14C][15N][16C]1,[18O][15C]1[14C][15N][16C]1,OC1CNC1
8009318,[13C].[17O]=[17C][18O][15C]1[14C][15N][16C]1,[17O]=[17C][18O][15C]1[14C][15N][16C]1,O=COC1CNC1
8009326,[13C].[17O]=[17C]1[18O][15C]2[14C][15N]1[16C]2,[17O]=[17C]1[18O][15C]2[14C][15N]1[16C]2,O=C1OC2CN1C2
8009390,[13C].[15N][14C][15C]1[16C][17C]([17O])[18O]1,[15N][14C][15C]1[16C][17C]([17O])[18O]1,NCC1CC(O)O1
8009392,[13C].[15N][14C][15C]([18O])[16C][17C]=[17O],[15N][14C][15C]([18O])[16C][17C]=[17O],NCC(O)CC=O
8009393,[13C].[17O]=[17C][16C][15C]1[14C][15N][18O]1,[17O]=[17C][16C][15C]1[14C][15N][18O]1,O=CCC1CNO1
8009394,[13C].[15N][14C][15C]1[16C][17C](=[17O])[18O]1,[15N][14C][15C]1[16C][17C](=[17O])[18O]1,NCC1CC(=O)O1
8009406,[13C].[17O][17C]12[16C][15C]([14C][15N]1)[18O]2,[17O][17C]12[16C][15C]([14C][15N]1)[18O]2,OC12CC(CN1)O2
8009408,[13C].[17O]=[17C]1[16C][15C]([18O])[14C][15N]1,[17O]=[17C]1[16C][15C]([18O])[14C][15N]1,O=C1CC(O)CN1
8009409,[13C].[17O]=[17C]1[16C][15C]2[14C][15N]1[18O]2,[17O]=[17C]1[16C][15C]2[14C][15N]1[18O]2,O=C1CC2CN1O2
8009754,[13C].[16C][15C]([14C][15N])[17O][17C].[18O],[16C][15C]([14C][15N])[17O][17C],CC(CN)OC
8009758,[13C].[16C][15C]1[14C][15N][18O][17C][17O]1,[16C][15C]1[14C][15N][18O][17C][17O]1,CC1CNOCO1
8009773,[13C].[16C][15C]1[14C][15N][17C]([18O])[17O]1,[16C][15C]1[14C][15N][17C]([18O])[17O]1,CC1CNC(O)O1
8009792,[13C].[15N][14C][15C]1[16C][18O][17C][17O]1,[15N][14C][15C]1[16C][18O][17C][17O]1,NCC1COCO1
8009853,[13C].[18O][17C][17O][15C]1[14C][15N][16C]1,[18O][17C][17O][15C]1[14C][15N][16C]1,OCOC1CNC1
8009912,[13C].[17C][16C][15C]([17O])[14C][15N].[18O],[17C][16C][15C]([17O])[14C][15N],CCC(O)CN
8009919,[13C].[15N][14C][15C]([17O])[16C][17C][18O],[15N][14C][15C]([17O])[16C][17C][18O],NCC(O)CCO
8009920,[13C].[15N][14C][15C]1[16C][17C][18O][17O]1,[15N][14C][15C]1[16C][17C][18O][17O]1,NCC1CCOO1
8009921,[13C].[17O][15C]1[14C][15N][18O][17C][16C]1,[17O][15C]1[14C][15N][18O][17C][16C]1,OC1CNOCC1
8009922,[13C].[18O][17C][16C][15C]1[14C][15N][17O]1,[18O][17C][16C][15C]1[14C][15N][17O]1,OCCC1CNO1
8009926,[13C].[15N][14C][15C]1[16C][17C][17O]1.[18O],[15N][14C][15C]1[16C][17C][17O]1,NCC1CCO1
8009927,[13C].[18O][15N][14C][15C]1[16C][17C][17O]1,[18O][15N][14C][15C]1[16C][17C][17O]1,ONCC1CCO1
8009930,[13C].[14C]1[15N][18O][17C]2[16C][15C]1[17O]2,[14C]1[15N][18O][17C]2[16C][15C]1[17O]2,C1NOC2CC1O2
8009937,[13C].[17O][15C]1[14C][15N][17C]([18O])[16C]1,[17O][15C]1[14C][15N][17C]([18O])[16C]1,OC1CNC(O)C1
8009943,[13C].[14C]1[15N][17C]2[16C][15C]1[17O]2.[18O],[14C]1[15N][17C]2[16C][15C]1[17O]2,C1NC2CC1O2
8009946,[13C].[14C]1[15C]2[16C][17C]3([17O]2)[18O][15N]13,[14C]1[15C]2[16C][17C]3([17O]2)[18O][15N]13,C1C2CC3(O2)ON13
8010507,[13C].[16C][15C]1[14C][15N]1[18O][17C][17O],[16C][15C]1[14C][15N]1[18O][17C][17O],CC1CN1OCO
8010512,[13C].[16C][15C]1[14C][15N]1[18O].[17C]=[17O],[16C][15C]1[14C][15N]1[18O],CC1CN1O
8010513,[13C].[16C][15C]1[14C][15N]1.[17O]=[17C][18O],[16C][15C]1[14C][15N]1,CC1CN1
8010514,[13C].[16C][15C]1[14C][15N]1[18O][17C]=[17O],[16C][15C]1[14C][15N]1[18O][17C]=[17O],CC1CN1OC=O
8010524,[13C].[16C][15C]1[14C][15N]1[17C]([17O])[18O],[16C][15C]1[14C][15N]1[17C]([17O])[18O],CC1CN1C(O)O
8010527,[13C].[16C][15C]1[14C][15N]1[17C]=[17O].[18O],[16C][15C]1[14C][15N]1[17C]=[17O],CC1CN1C=O
8010528,[13C].[16C][15C]1[14C][15N]1[17C](=[17O])[18O],[16C][15C]1[14C][15N]1[17C](=[17O])[18O],CC1CN1C(=O)O
8010540,[13C].[17O][17C][18O][16C][15C]1[14C][15N]1,[17O][17C][18O][16C][15C]1[14C][15N]1,OCOCC1CN1
8010542,[13C].[17C]=[17O].[18O][16C][15C]1[14C][15N]1,[18O][16C][15C]1[14C][15N]1,OCC1CN1
8010544,[13C].[17O]=[17C][18O][16C][15C]1[14C][15N]1,[17O]=[17C][18O][16C][15C]1[14C][15N]1,O=COCC1CN1
8010552,[13C].[17O]=[17C]1[18O][16C][15C]2[14C][15N]21,[17O]=[17C]1[18O][16C][15C]2[14C][15N]21,O=C1OCC2CN21
8010629,[13C].[14C]1[15C]2[16C][15N]12.[17O]=[17C][18O],[14C]1[15C]2[16C][15N]12,C1C2CN12
8010658,[13C].[17C][16C][15C]1[14C][15N]1.[17O].[18O],[17C][16C][15C]1[14C][15N]1,CCC1CN1
8010672,[13C].[17O][17C][16C][15C]1[14C][15N]1.[18O],[17O][17C][16C][15C]1[14C][15N]1,OCCC1CN1
8010673,[13C].[18O][17O][17C][16C][15C]1[14C][15N]1,[18O][17O][17C][16C][15C]1[14C][15N]1,OOCCC1CN1
8010674,[13C].[17O][17C][16C][15C]1[14C][15N]1[18O],[17O][17C][16C][15C]1[14C][15N]1[18O],OCCC1CN1O
8010676,[13C].[14C]1[15C]2[16C][17C][17O][15N]12.[18O],[14C]1[15C]2[16C][17C][17O][15N]12,C1C2CCON12
8010677,[13C].[17O][17C]([18O])[16C][15C]1[14C][15N]1,[17O][17C]([18O])[16C][15C]1[14C][15N]1,OC(O)CC1CN1
8010678,[13C].[14C]1[15N][15C]1[16C][17C]1[17O][18O]1,[14C]1[15N][15C]1[16C][17C]1[17O][18O]1,C1NC1CC1OO1
8010679,[13C].[17O][17C]1[16C][15C]2[14C][15N]2[18O]1,[17O][17C]1[16C][15C]2[14C][15N]2[18O]1,OC1CC2CN2O1
8010683,[13C].[17O]=[17C][16C][15C]1[14C][15N]1.[18O],[17O]=[17C][16C][15C]1[14C][15N]1,O=CCC1CN1
8010684,[13C].[17O]=[17C][16C][15C]1[14C][15N]1[18O],[17O]=[17C][16C][15C]1[14C][15N]1[18O],O=CCC1CN1O
8010685,[13C].[17O]=[17C]([18O])[16C][15C]1[14C][15N]1,[17O]=[17C]([18O])[16C][15C]1[14C][15N]1,O=C(O)CC1CN1
8010686,[13C].[17O]=[17C]1[16C][15C]2[14C][15N]2[18O]1,[17O]=[17C]1[16C][15C]2[14C][15N]2[18O]1,O=C1CC2CN2O1
8010693,[13C].[17O][17C]1[16C][15C]2[14C][15N]21.[18O],[17O][17C]1[16C][15C]2[14C][15N]21,OC1CC2CN21
8010695,[13C].[17O][17C]1([18O])[16C][15C]2[14C][15N]21,[17O][17C]1([18O])[16C][15C]2[14C][15N]21,OC1(O)CC2CN21
8010696,[13C].[14C]1[15C]2[16C][17C]3([17O][18O]3)[15N]12,[14C]1[15C]2[16C][17C]3([17O][18O]3)[15N]12,C1C2CC3(OO3)N12
8010697,[13C].[17O]=[17C]1[16C][15C]2[14C][15N]21.[18O],[17O]=[17C]1[16C][15C]2[14C][15N]21,O=C1CC2CN21
8011452,[13C].[16C][15C]([14C][15N])[17C][18O].[17O],[16C][15C]([14C][15N])[17C][18O],CC(CN)CO
8011469,[13C].[16C][15C]([14C][15N])[17C]([17O])[18O],[16C][15C]([14C][15N])[17C]([17O])[18O],CC(CN)C(O)O
8011470,[13C].[16C][15C]([14C][15N])[17C]1[17O][18O]1,[16C][15C]([14C][15N])[17C]1[17O][18O]1,CC(CN)C1OO1
8011472,[13C].[16C][15C]1[14C][15N][17O][17C]1[18O],[16C][15C]1[14C][15N][17O][17C]1[18O],CC1CNOC1O
8011476,[13C].[16C][15C]([14C][15N])[17C]=[17O].[18O],[16C][15C]([14C][15N])[17C]=[17O],CC(CN)C=O
8011477,[13C].[16C][15C]([14C][15N][18O])[17C]=[17O],[16C][15C]([14C][15N][18O])[17C]=[17O],CC(CNO)C=O
8011479,[13C].[16C][15C]([14C][15N])[17C](=[17O])[18O],[16C][15C]([14C][15N])[17C](=[17O])[18O],CC(CN)C(=O)O
8011480,[13C].[16C][15C]1[14C][15N][18O][17C]1=[17O],[16C][15C]1[14C][15N][18O][17C]1=[17O],CC1CNOC1=O
8011500,[13C].[16C][15C]1[14C][15N][17C]1([17O])[18O],[16C][15C]1[14C][15N][17C]1([17O])[18O],CC1CNC1(O)O
8011504,[13C].[16C][15C]1[14C][15N][17C]1=[17O].[18O],[16C][15C]1[14C][15N][17C]1=[17O],CC1CNC1=O
8011528,[13C].[15N][14C][15C]1[16C][18O][17C]1[17O],[15N][14C][15C]1[16C][18O][17C]1[17O],NCC1COC1O
8011530,[13C].[15N][14C][15C]([16C][18O])[17C]=[17O],[15N][14C][15C]([16C][18O])[17C]=[17O],NCC(CO)C=O
8011532,[13C].[15N][14C][15C]1[16C][18O][17C]1=[17O],[15N][14C][15C]1[16C][18O][17C]1=[17O],NCC1COC1=O
8011677,[13C].[17O][17C]([18O])[15C]1[14C][15N][16C]1,[17O][17C]([18O])[15C]1[14C][15N][16C]1,OC(O)C1CNC1
8011683,[13C].[17O]=[17C][15C]1[14C][15N][16C]1.[18O],[17O]=[17C][15C]1[14C][15N][16C]1,O=CC1CNC1
8011685,[13C].[17O]=[17C]([18O])[15C]1[14C][15N][16C]1,[17O]=[17C]([18O])[15C]1[14C][15N][16C]1,O=C(O)C1CNC1
