rmat_tag,distance,largest_frag,largest_cleaned,LogP,MW,HBD,HBA,PSA,ROTB,FSP3,SSSR,QED
7099398,6.0,C[15C][14C@H]([15N][16C@H]([18O][17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](N[C@H](OC=O)c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,4.759500000000004,400.4780000000001,1.0,4.0,58.64,8.0,0.2,4.0,0.43751351098941005
7099382,6.0,C[15C][14C@@H](c1ccccc1F)[15N]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CC[C@@H](c1ccccc1)N(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(=O)O,5.478300000000004,400.47800000000007,1.0,2.0,60.85000000000001,6.0,0.2,4.0,0.5960786680470561
7099368,6.0,C[15C][14C@@H](c1ccccc1F)[15N]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[18O][17C]=[17O],CC[C@@H](c1ccccc1)N(Cc1ccc(N2Cc3ccccc3C2=O)cc1)OC=O,4.888300000000004,400.47800000000007,0.0,4.0,49.85,8.0,0.2,4.0,0.39909229082417463
7099544,6.0,C[15C][14C@@H](c1ccccc1F)[15N]1[17O][17C]([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O]1,CC[C@@H](c1ccccc1)N1OC(Cc2ccc(N3Cc4ccccc4C3=O)cc2)O1,5.0457000000000045,400.47800000000007,0.0,4.0,42.010000000000005,6.0,0.24,5.0,0.5809673853929292
7099218,6.0,C[15C][14C@H]([15N][17C](=[17O])[18O][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](NC(=O)OCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,5.224500000000004,400.4780000000001,1.0,3.0,58.64,6.0,0.2,4.0,0.6167551436218534
8002152,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]1[17C]([17O])([18O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N1C(O)(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,3.4733000000000036,400.4780000000001,2.0,4.0,63.78,5.0,0.24,5.0,0.5085157596153866
7069070,6.0,C[15C]([15N])([14C@H]([18O])c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N)([C@H](O)c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,3.5805000000000025,400.4780000000002,2.0,4.0,83.63,6.0,0.2,4.0,0.6197086726784115
7069068,6.0,C[15C]1([15N])[14C@@H](c2ccccc2F)[18O][17C]([17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(N)[C@@H](c2ccccc2)OC(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,3.7379000000000033,400.4780000000002,2.0,4.0,75.79,3.0,0.24,5.0,0.7023369595308273
8002154,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]1[17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N1C(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,4.361500000000004,382.463,0.0,2.0,40.39,4.0,0.2,5.0,0.6291877281292815
7068900,6.0,C[15C]([15N])([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([18O][17C]=[17O])c1ccccc1F,CC(N)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](OC=O)c1ccccc1,4.021200000000004,400.47800000000007,1.0,4.0,72.63,7.0,0.2,4.0,0.6081650454664915
8002249,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]1[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[18O],CC1[C@@H](c2ccccc2)N1[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)O,3.644200000000004,400.47800000000007,2.0,4.0,63.78,5.0,0.24,5.0,0.5070022597440187
4053759,6.0,C[15C]1[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[14C@@H](c2ccccc2F)[15N]1[17C]([17O])[18O],CC1[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)N1C(O)O,3.644200000000004,400.47800000000007,2.0,4.0,64.01,4.0,0.24,5.0,0.6565602333561777
4043866,6.0,C[15C][18O][17C](=[17O])[15N][14C@@H]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CCOC(=O)N[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,4.8769000000000045,400.4780000000001,1.0,3.0,58.64,6.0,0.2,4.0,0.6417401117820567
4043411,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N]([18O])[17C]2=[17O])cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2C(=O)N(O)[C@@H]2c2ccccc2)cc1,3.9033000000000024,370.408,1.0,3.0,60.85000000000001,3.0,0.13043478260869565,5.0,0.5617902781107003
8008775,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]([18O])[17C]([17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N(O)C(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,4.3312000000000035,400.4780000000001,2.0,4.0,64.01,3.0,0.24,5.0,0.6868764264347954
8008777,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]2[17O][17C]2[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N2OC2[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,4.894900000000004,382.4630000000001,0.0,3.0,35.85,3.0,0.24,6.0,0.6049585309575005
4043409,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N]3[17O][17C]23[18O])cc1,O=C1c2ccccc2CN1c1ccc([C@H]2[C@@H](c3ccccc3)N3OC23O)cc1,3.578800000000003,370.4080000000001,1.0,4.0,56.08,3.0,0.17391304347826086,6.0,0.7162942210516519
4043407,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N][17C]23[17O][18O]3)cc1,O=C1c2ccccc2CN1c1ccc([C@H]2[C@@H](c3ccccc3)NC23OO3)cc1,3.8907000000000025,370.4080000000001,1.0,4.0,57.400000000000006,3.0,0.17391304347826086,6.0,0.5613371045037232
4043401,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N][17C]2[17O])cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2C(O)N[C@@H]2c2ccccc2)cc1,3.5935000000000015,356.42500000000007,2.0,3.0,52.57000000000001,3.0,0.17391304347826086,5.0,0.7539928812970328
4043384,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]([17C]=[17O])[14C@H]([15N]=[18O])c2ccccc2F)cc1,O=C[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N=O)c1ccccc1,4.6372000000000035,370.4080000000001,0.0,4.0,66.81,6.0,0.13043478260869565,4.0,0.4689665012655229
8008787,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]=[17C]([18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N=C(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,5.278100000000004,382.4630000000001,1.0,2.0,52.900000000000006,3.0,0.2,5.0,0.6701157963977943
4043379,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N]3[17O][17C]2[18O]3)cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2C3ON(O3)[C@@H]2c2ccccc2)cc1,4.190400000000003,370.408,0.0,4.0,42.010000000000005,3.0,0.17391304347826086,7.0,0.6933027830627301
8009221,6.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O][15N][14C@@H]1c1ccccc1F,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)ON[C@@H]1c1ccccc1,4.424300000000003,370.45200000000006,1.0,3.0,41.57,4.0,0.20833333333333334,5.0,0.7389382311300495
4044010,6.0,C[15C][18O][17C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,CCOC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1,4.667100000000004,386.49500000000006,1.0,3.0,55.56,7.0,0.24,4.0,0.6420821078016848
8009236,6.0,C[15C]([18O])([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N][17C]=[17O])c1ccccc1F,CC(O)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NC=O)c1ccccc1,3.6278000000000024,400.47800000000007,2.0,3.0,69.64,7.0,0.2,4.0,0.5952879183600656
8008774,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N][17C]([17O][18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)NC(OO)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,4.726900000000003,400.4780000000001,2.0,4.0,61.8,4.0,0.24,5.0,0.4911027395898753
4044021,6.0,C[15C][18O][15N][14C@H](c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCON[C@H](c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,4.411900000000004,400.4780000000002,1.0,4.0,58.64,8.0,0.2,4.0,0.44943281452249967
4045434,6.0,C[15C][15N][14C@H](c1ccccc1F)[16C@@H]([17C][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN[C@H](c1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1,4.273700000000003,386.4950000000001,2.0,3.0,52.57,7.0,0.24,4.0,0.6374514390637448
8008746,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]([18O])[17O][17C][16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N(O)OC[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,4.944400000000004,400.4780000000001,1.0,4.0,53.010000000000005,3.0,0.24,5.0,0.6762938522906204
4045398,6.0,C[15C][15N]1[14C@H](c2ccccc2F)[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN1[C@H](c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,4.9649000000000045,354.4530000000001,0.0,2.0,23.32,4.0,0.20833333333333334,5.0,0.617964995362073
4045313,6.0,C[15C][15N][14C@H](c1ccccc1F)[16C@H]([18O][17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN[C@H](c1ccccc1)[C@H](OC=O)c1ccc(N2Cc3ccccc3C2=O)cc1,4.411900000000004,400.4780000000001,1.0,4.0,58.64,8.0,0.2,4.0,0.569170807361027
4045297,6.0,C[15C][15N]([14C@@H]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F)[17C](=[17O])[18O],CCN(C(=O)O)[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,5.1307000000000045,400.4780000000001,1.0,2.0,60.85000000000001,6.0,0.2,4.0,0.6238801083477694
4045283,6.0,C[15C][15N]([18O][17C]=[17O])[14C@@H]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CCN(OC=O)[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,4.540700000000004,400.4780000000001,0.0,4.0,49.85,8.0,0.2,4.0,0.4114481338788578
4044875,6.0,C[15C]1[17O][17C]([16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[14C@H]([15N])c2ccccc2F)[18O]1,CC1OC([C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[C@H](N)c2ccccc2)O1,4.349500000000003,400.47800000000007,1.0,4.0,64.79,5.0,0.24,5.0,0.69157341927772
4044573,6.0,C[15C][17O][17C]1([18O])[15N][14C@H](c2ccccc2F)[16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCOC1(O)N[C@H](c2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,3.9577000000000035,400.4780000000002,2.0,4.0,61.800000000000004,5.0,0.24,5.0,0.6367361498695709
8008759,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N][17C][16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)NC[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,4.911200000000004,368.48,1.0,2.0,32.34,3.0,0.24,5.0,0.7122453510083981
4044558,6.0,C[15C][17O][17C]1[18O][15N][14C@H](c2ccccc2F)[16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCOC1ON[C@H](c2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,4.569300000000004,400.4780000000002,1.0,4.0,50.800000000000004,5.0,0.24,5.0,0.6817023888341353
8009251,6.0,C[15C]1([14C@H]([15N])c2ccccc2F)[18O][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1([C@H](N)c2ccccc2)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,4.377000000000003,370.45200000000006,1.0,3.0,58.86,4.0,0.20833333333333334,5.0,0.6936446198905476
4043373,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@@H]2[17C][17O][15N][14C@@H]2c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2CON[C@@H]2c2ccccc2)cc1,4.206700000000003,356.425,1.0,3.0,41.57,3.0,0.17391304347826086,5.0,0.7644187645686596
4043370,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]([17C][17O])[14C@H]([15N][18O])c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc([C@H](CO)[C@H](NO)c2ccccc2)cc1,3.6430000000000016,374.44000000000005,3.0,4.0,72.80000000000001,6.0,0.17391304347826086,4.0,0.5761513782347264
4042992,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][14C@H]([15N][17O][17C][18O])c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(C[C@H](NOCO)c2ccccc2)cc1,3.6018000000000017,374.44,2.0,4.0,61.80000000000001,7.0,0.17391304347826086,4.0,0.48998217893265633
4012344,6.0,C[15C]([15N])[16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([18O][17C]=[17O])c1ccccc1F,CC(N)[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](OC=O)c1ccccc1,4.1921000000000035,400.47800000000007,1.0,4.0,72.63,7.0,0.2,4.0,0.6037205031799936
4011478,6.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([18O][17C]([15N])=[17O])c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](OC(N)=O)c1ccccc1,5.177200000000004,400.4780000000001,1.0,3.0,72.63,6.0,0.2,4.0,0.6197688278951285
3098503,6.0,C[15C]([15N])([16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CC(N)(C(=O)O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,3.9753000000000034,400.4780000000002,2.0,3.0,83.63,6.0,0.2,4.0,0.6556647090904748
3096718,6.0,C[15C]([16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O][15N],CC(C(=O)ON)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,4.226300000000004,400.4780000000002,1.0,4.0,72.63,6.0,0.2,4.0,0.6288060790705959
3096049,6.0,C[15C](=[15N])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(=N)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,5.212970000000004,354.4530000000001,1.0,2.0,44.160000000000004,5.0,0.16666666666666666,4.0,0.6278633505439974
3095170,6.0,C[15C]([15N])([18O][17C]=[17O])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N)(OC=O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,4.021200000000003,400.4780000000002,1.0,4.0,72.63,7.0,0.2,4.0,0.4802237299300481
3094647,6.0,C[15C]([15N][17C](=[17O])[18O])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NC(=O)O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,4.829400000000003,400.4780000000002,2.0,2.0,69.64,6.0,0.2,4.0,0.6226622980897506
3094618,6.0,C[15C]([15N][18O][17C]=[17O])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NOC=O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,4.239400000000003,400.4780000000002,1.0,4.0,58.64,8.0,0.2,4.0,0.4539046427588455
3093214,6.0,C[15C]([18O][17C]([15N])=[17O])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(OC(N)=O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,4.657100000000003,400.4780000000002,1.0,3.0,72.63,6.0,0.2,4.0,0.6541671519546396
3080408,6.0,C[15C]([15N])[18O][17C](=[17O])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N)OC(=O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,4.021200000000003,400.4780000000002,1.0,4.0,72.63,6.0,0.2,4.0,0.5010225221998706
3079772,6.0,C[15C][15N][18O][17C](=[17O])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCNOC(=O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,4.241000000000004,400.4780000000002,1.0,4.0,58.64,7.0,0.2,4.0,0.6028785094682282
3076570,6.0,[15N][17C](=[17O])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,NC(=O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,3.6586000000000025,356.42500000000007,1.0,2.0,63.400000000000006,5.0,0.13043478260869565,4.0,0.7582084761009458
4042997,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][14C@H]([15N][18O])c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(C[C@H](NO)c2ccccc2)cc1,4.109600000000002,344.414,2.0,3.0,52.57000000000001,5.0,0.13636363636363635,4.0,0.6850112393767185
4043021,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][14C@H]([15N][17C]([17O])[18O])c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(C[C@H](NC(O)O)c2ccccc2)cc1,2.9886000000000017,374.44000000000005,3.0,4.0,72.80000000000001,6.0,0.17391304347826086,4.0,0.5802116096361161
4043027,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][14C@H]([15N][17C]=[17O])c2ccccc2F)cc1,O=CN[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,3.876800000000003,356.425,1.0,2.0,49.410000000000004,6.0,0.13043478260869565,4.0,0.6816504482806977
4043369,6.0,[15N][14C@H](c1ccccc1F)[16C@@H]([17C][17O][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,N[C@H](c1ccccc1)[C@@H](COO)c1ccc(N2Cc3ccccc3C2=O)cc1,4.120200000000003,374.44000000000005,2.0,4.0,75.79,6.0,0.17391304347826086,4.0,0.5026413028937325
8009316,6.0,C[15C]1([18O])[14C@@H](c2ccccc2F)[15N][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(O)[C@@H](c2ccccc2)N[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,3.9836000000000027,370.4520000000001,2.0,3.0,52.57,3.0,0.20833333333333334,5.0,0.7331380384129907
4043347,6.0,[17C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,C[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1,4.650500000000003,342.44200000000006,1.0,2.0,46.33,4.0,0.17391304347826086,4.0,0.7499654206704675
8009326,6.0,C[15C]12[18O][17C](=[17O])[15N]([14C@@H]1c1ccccc1F)[16C@@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12OC(=O)N([C@@H]1c1ccccc1)[C@@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,4.853900000000004,396.4460000000002,0.0,3.0,49.85,3.0,0.2,7.0,0.6356648398688594
4043224,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@@H]2[14C@@H](c3ccccc3F)[15N]2[18O][17C]=[17O])cc1,O=CON1[C@H](c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,4.033000000000003,370.4080000000001,0.0,4.0,49.620000000000005,5.0,0.13043478260869565,5.0,0.5025334884004615
4043116,6.0,[15N][14C@H](c1ccccc1F)[16C@H]([17O][17C][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,N[C@H](c1ccccc1)[C@H](OCO)c1ccc(N2Cc3ccccc3C2=O)cc1,3.5545000000000027,374.44000000000005,2.0,4.0,75.79,6.0,0.17391304347826086,4.0,0.6471388683428241
4043077,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[18O][17C](=[17O])[15N][14C@@H]2c2ccccc2F)cc1,O=C1N[C@H](c2ccccc2)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)O1,4.369200000000003,370.4080000000001,1.0,3.0,58.64,3.0,0.13043478260869565,5.0,0.7447923756293587
4043059,6.0,[15N][14C@H](c1ccccc1F)[16C@H]([18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,N[C@H](c1ccccc1)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1,3.5804000000000027,344.41400000000004,2.0,3.0,66.56,4.0,0.13636363636363635,4.0,0.7601113797087329
4043030,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][14C@@H](c2ccccc2F)[15N]2[18O][17C]2=[17O])cc1,O=C1c2ccccc2CN1c1ccc(C[C@@H](c2ccccc2)N2OC2=O)cc1,4.498000000000004,370.4080000000001,0.0,3.0,52.92,5.0,0.13043478260869565,5.0,0.6216278017757212
4043238,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@@H]2[14C@@H](c3ccccc3F)[15N]2[17C](=[17O])[18O])cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2[C@@H](c3ccccc3)N2C(=O)O)cc1,4.623000000000005,370.4080000000001,1.0,2.0,60.620000000000005,3.0,0.13043478260869565,5.0,0.684361164546857
8008744,6.0,C[15C]([14C@H]([15N]=[18O])c1ccccc1F)[16C@@H]([17C][17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC([C@H](N=O)c1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1,5.066700000000004,400.4780000000001,1.0,4.0,69.97,7.0,0.24,4.0,0.5632486901661358
4045447,6.0,C[15C][15N][14C@H](c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1[17O][18O]1,CCN[C@H](c1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1OO1,4.569300000000004,400.4780000000001,1.0,4.0,57.400000000000006,7.0,0.24,5.0,0.46627260206524324
4045448,6.0,C[15C][15N]1[18O][17C]([17O])[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[14C@H]1c1ccccc1F,CCN1OC(O)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[C@H]1c1ccccc1,4.257400000000003,400.4780000000001,1.0,4.0,53.010000000000005,4.0,0.24,5.0,0.7111427152307086
4052270,6.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N]=[17C]([17O])[18O])c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N=C(O)O)c1ccccc1,5.553900000000004,400.47800000000007,2.0,2.0,73.13000000000001,6.0,0.2,4.0,0.4205579640732528
4052259,6.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@@H](c1ccccc1F)[15N]([18O])[17C]=[17O],CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@@H](c1ccccc1)N(O)C=O,4.929500000000005,400.47800000000007,1.0,3.0,60.85,7.0,0.2,4.0,0.34750898374434486
8008445,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N][17C]([17O])[18O][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)NC(O)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,4.161200000000003,400.4780000000001,2.0,4.0,61.8,3.0,0.24,5.0,0.6930537501924224
4052255,6.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@@H](c1ccccc1F)[15N]1[17O][17C]1[18O],CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@@H](c1ccccc1)N1OC1O,4.605000000000006,400.47800000000007,1.0,4.0,56.08,6.0,0.24,5.0,0.6143940204090823
8008447,6.0,C[15C]([14C@H]([15N][17C]=[17O])c1ccccc1F)[16C@H]([18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC([C@H](NC=O)c1ccccc1)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1,4.003800000000004,400.4780000000002,2.0,3.0,69.64,7.0,0.2,4.0,0.5891001786956698
4052253,6.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N][17C]1[17O][18O]1)c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NC1OO1)c1ccccc1,4.916900000000004,400.47800000000007,1.0,4.0,57.400000000000006,7.0,0.24,5.0,0.45190530167518944
8008485,6.0,C[15C]([14C@H]([15N])c1ccccc1F)[16C@H]([17O][17C])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CO[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(C)[C@H](N)c1ccccc1,4.870600000000004,386.4950000000001,1.0,3.0,55.56,6.0,0.24,4.0,0.657446417198469
4052247,6.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N][17C][17O])c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NCO)c1ccccc1,4.621300000000004,386.49500000000006,2.0,3.0,52.57000000000001,7.0,0.24,4.0,0.5826762003916036
