rmat_tag,distance,largest_frag,largest_cleaned
1023467,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O][14C@H]([15N])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(=O)O[C@H](N)c1ccccc1
1053217,4.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([18O])[17O][15N]=[14CH]c1ccccc1F,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)ON=Cc1ccccc1
94892,4.0,O=C1c2cccc(F)c2CN1c1ccc([16C@@H]2[17C](=[17O])[18O][15N]2[14CH]c2ccccc2F)cc1,O=C1ON(Cc2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1022191,4.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1[17O][15N][14C@H](c2ccccc2F)[18O]1,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1ON[C@H](c2ccccc2)O1
94883,4.0,O=C1c2cccc(F)c2CN1c1ccc([16C@@H]([15N][14CH]c2ccccc2F)[17C]([17O])[18O])cc1,O=C1c2ccccc2CN1c1ccc([C@@H](NCc2ccccc2)C(O)O)cc1
94889,4.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]([17C]=[17O])[15N][14CH]c2ccccc2F)cc1,O=C[C@H](NCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
2052191,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N][14C@H](c1ccccc1F)[17C](=[17O])[18O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N[C@@H](C(=O)O)c1ccccc1
1048868,4.0,O=C1c2cccc(F)c2CN1c1ccc([16C@@H]([15N]=[14CH]c2ccccc2F)[17C](=[17O])[18O])cc1,O=C(O)[C@H](N=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
8008778,4.0,C[15C]1[14C@@H](c2ccccc2F)[15N][17C]([17O])([18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)NC(O)(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8010683,4.0,C[15C]1([16C@@H]([17C]=[17O])c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@@H]1c1ccccc1F,CC1([C@@H](C=O)c2ccc(N3Cc4ccccc4C3=O)cc2)N[C@@H]1c1ccccc1
1005513,4.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([14CH]c1ccccc1F)[17C](=[17O])[18O],CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)N(Cc1ccccc1)C(=O)O
1017820,4.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[15N][14C@H](c3ccccc3F)[18O][17C]2=[17O])cc1,O=C1O[C@@H](c2ccccc2)N[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
4052260,4.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N][17C](=[17O])[18O])c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NC(=O)O)c1ccccc1
1034487,4.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1([18O])[15N][14C@H](c2ccccc2F)[17O]1,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1(O)N[C@H](c2ccccc2)O1
8008401,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N][17C](=[17O])[18O])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NC(=O)O)c1ccccc1
8008433,4.0,C[15C]([14C@H]([15N])c1ccccc1F)[16C@H]([18O][17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC([C@H](N)c1ccccc1)[C@H](OC=O)c1ccc(N2Cc3ccccc3C2=O)cc1
4053748,4.0,C[15C]1[15N][14C@H](c2ccccc2F)[16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1N[C@H](c2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1006311,4.0,C[15C]([18O])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[15N][14CH]c1ccccc1F,CC(O)[C@@H](C(=O)NCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1034468,4.0,C[15C][16C@@H]([17C][17O][14C@H]([15N])c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@@H](CO[C@H](N)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
8009392,4.0,C[15C]([18O])([14C@H]([15N])c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(O)([C@H](N)c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1
1006221,4.0,C[15C]([18O][17C]=[17O])[16C@H]([15N][14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(OC=O)[C@H](NCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
8009390,4.0,C[15C]1([14C@H]([15N])c2ccccc2F)[18O][17C]([17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1([C@H](N)c2ccccc2)OC(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
97709,4.0,C[15C]([15N][14CH]c1ccccc1F)[18O][17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NCc1ccccc1)OC(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1
1006296,4.0,C[15C]([18O][15N][14CH]c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(ONCc1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1
1006294,4.0,C[15C]1[18O][17C]([17O][15N][14CH]c2ccccc2F)[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1OC(ONCc2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1018710,4.0,C[15C][15N][14C@@H]([18O][17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CCN[C@@H](OC(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
97410,4.0,C[15C][15N]([14CH]c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CCN(Cc1ccccc1)[C@@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
1034789,4.0,C[15C]1[18O][17C]([17O][14C@H]([15N])c2ccccc2F)[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1OC(O[C@H](N)c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
4043375,4.0,[15N][14C@H](c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[18O],N[C@H](c1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)O
97300,4.0,C[15C][15N]([14CH]c1ccccc1F)[18O][17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN(Cc1ccccc1)OC(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1
8010513,4.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@@H]1c1ccccc1F,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)N[C@@H]1c1ccccc1
1014365,4.0,C[15C](=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N][14CH]c1ccccc1F,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)NCc1ccccc1
95634,4.0,C[15C][18O][17C](=[17O])[16C@H]([15N][14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCOC(=O)[C@H](NCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
8008782,4.0,C[15C]1[14C@@H](c2ccccc2F)[15N][17C](=[17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)NC(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
4054661,4.0,C[15C]([16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F)[17C](=[17O])[18O],CC(C(=O)O)[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1
4043382,4.0,[15N][14C@H](c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,N[C@H](c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1
4052231,4.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N][18O][17C]=[17O])c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NOC=O)c1ccccc1
1017725,4.0,[15N][14C@@H]([18O][17C]([17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,N[C@@H](OC(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
8008372,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N][18O][17C]=[17O])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NOC=O)c1ccccc1
1022118,4.0,C[15C][16C@H]([15N][14C@@H]([18O][17C]=[17O])c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](N[C@@H](OC=O)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1035260,4.0,C[15C]1[15N][14C@H](c2ccccc2F)[17O][17C]([18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1N[C@H](c2ccccc2)OC(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8009222,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)([18O][17C]=[17O])[14C@H]([15N])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)(OC=O)[C@H](N)c1ccccc1
1006141,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[18O][17C](=[17O])[15N][14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)OC(=O)NCc1ccccc1
1048758,4.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][17C](=[17O])[18O][15N]=[14CH]c2ccccc2F)cc1,O=C(Cc1ccc(N2Cc3ccccc3C2=O)cc1)ON=Cc1ccccc1
4043386,4.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N][18O][17C]2=[17O])cc1,O=C1ON[C@H](c2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
4052783,4.0,C[15C]([18O][17C]=[17O])[16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,CC(OC=O)[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1
1007539,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([14CH]c1ccccc1F)[18O][17C]=[17O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N(Cc1ccccc1)OC=O
1007709,4.0,C[15C]([16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([18O])[14CH]c1ccccc1F,CC([C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1)N(O)Cc1ccccc1
1008592,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)=[15N][14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)=NCc1ccccc1
8011836,4.0,C[15C]1([14C@H]([15N])c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1=[17O],CC1([C@H](N)c2ccccc2)C(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
2050651,4.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[14C@H]([15N])c1ccccc1F,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)[C@H](N)c1ccccc1
1007705,4.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]([18O])[17O][15N]1[14CH]c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C(O)ON1Cc1ccccc1
1007703,4.0,C[15C]([15N][14CH]c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1[17O][18O]1,CC(NCc1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1OO1
8011831,4.0,C[15C]1([14C@H]([15N])c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1([17O])[18O],CC1([C@H](N)c2ccccc2)[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1(O)O
2050659,4.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1([14C@H]([15N])c2ccccc2F)[17O][18O]1,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1([C@H](N)c2ccccc2)OO1
2050660,4.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1([17O])[18O][15N][14C@@H]1c1ccccc1F,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1(O)ON[C@@H]1c1ccccc1
1007697,4.0,C[15C]([15N][14CH]c1ccccc1F)[16C@@H]([17C][17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NCc1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1
1008633,4.0,C[15C](=[15N][14CH]c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[18O],CC(=NCc1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)O
1022981,4.0,C[15C]([15N][14C@@H]([18O])c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N[C@@H](O)c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1
1005654,4.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1[17O][15N]([14CH]c2ccccc2F)[18O]1,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1ON(Cc2ccccc2)O1
1008636,4.0,C[15C](=[15N][14CH]c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(=NCc1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1
8013723,4.0,C[15C](=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1
8008730,4.0,C[15C]([14C@H]([15N])c1ccccc1F)[16C@@H]([17C][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC([C@H](N)c1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1
1008020,4.0,C[15C]1([15N][14CH]c2ccccc2F)[18O][17C]([17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(NCc2ccccc2)OC(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8000408,4.0,C[15C]([18O][17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,CC(OC(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1
1008022,4.0,C[15C]([18O])([15N][14CH]c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(O)(NCc1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1
1005635,4.0,C[15C][16C@@H]([17C][18O][15N][14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@@H](CONCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1007946,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)([15N][14CH]c1ccccc1F)[18O][17C]=[17O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)(NCc1ccccc1)OC=O
1005499,4.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([14CH]c1ccccc1F)[18O][17C]=[17O],CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)N(Cc1ccccc1)OC=O
2043230,4.0,[15N][14C@H](c1ccccc1F)[17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,N[C@@H](C(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
2050512,4.0,C[15C][16C@H]([15N][14C@H](c1ccccc1F)[17C](=[17O])[18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](N[C@@H](C(=O)O)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
7099756,4.0,C[15C][14C@H]([15N][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O])c1ccccc1F,CC[C@H](N[C@@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
2043225,4.0,[15N][14C@H](c1ccccc1F)[17C]([17O])([18O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,N[C@H](c1ccccc1)C(O)(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1
2050359,4.0,C[15C][16C@H]([18O][17C](=[17O])[14C@H]([15N])c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](OC(=O)[C@H](N)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1007722,4.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C](=[17O])[15N]1[14CH]c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C(=O)N1Cc1ccccc1
50489,4.0,C[15C]([15N])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O][14CH]c1ccccc1F,CC(N)[C@@H](C(=O)OCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1022905,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N][14C@@H]([18O][17C]=[17O])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N[C@@H](OC=O)c1ccccc1
1007720,4.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]([17O])([18O])[15N]1[14CH]c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C(O)(O)N1Cc1ccccc1
1022473,4.0,C[15C]([18O][14C@H]([15N])c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(O[C@H](N)c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1
2050997,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[18O][17C](=[17O])[14C@H]([15N])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)OC(=O)[C@H](N)c1ccccc1
2050664,4.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[14C@H]([15N][18O])c1ccccc1F,CC[C@@H](C(=O)[C@H](NO)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1009063,4.0,C[15C]([16C@H]([15N][14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CC(C(=O)O)[C@H](NCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
8008750,4.0,C[15C]1[14C@@H](c2ccccc2F)[15N][17O][17C]([18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)NOC(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
2051161,4.0,C[15C]([18O])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[14C@H]([15N])c1ccccc1F,CC(O)[C@@H](C(=O)[C@H](N)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1054214,4.0,C[15C]([15N]=[14CH]c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N=Cc1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1
2051159,4.0,C[15C]1[18O][17C]([17O])([14C@H]([15N])c2ccccc2F)[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1OC(O)([C@H](N)c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8008748,4.0,C[15C]([14C@H]([15N])c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1[17O][18O]1,CC([C@H](N)c1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1OO1
1007553,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([14CH]c1ccccc1F)[17C](=[17O])[18O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N(Cc1ccccc1)C(=O)O
1009211,4.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1([17O])[18O][15N][14CH]c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1(O)ONCc1ccccc1
1054211,4.0,C[15C]([15N]=[14CH]c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[18O],CC(N=Cc1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)O
1054170,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]=[14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N=Cc1ccccc1
1007569,4.0,C[15C]([15N][14CH]c1ccccc1F)[16C@H]([18O][17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NCc1ccccc1)[C@H](OC=O)c1ccc(N2Cc3ccccc3C2=O)cc1
94706,4.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][17C]([17O])([18O])[15N][14CH]c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(CC(O)(O)NCc2ccccc2)cc1
1005669,4.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([18O])[15N][14CH]c1ccccc1F,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)NCc1ccccc1
4045454,4.0,C[15C][15N][14C@H](c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CCN[C@H](c1ccccc1)[C@@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
94677,4.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][17C]([17O])[18O][15N][14CH]c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(CC(O)ONCc2ccccc2)cc1
1005352,4.0,C[15C][16C@H]([18O][17C](=[17O])[15N][14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](OC(=O)NCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1022208,4.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[15N][14C@@H]([18O])c1ccccc1F,CC[C@@H](C(=O)N[C@@H](O)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
7099551,4.0,C[15C][14C@H]([15N][18O][17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](NOC(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
1007654,4.0,C[15C]1[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N]1[14CH]c1ccccc1F,CC1[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N1Cc1ccccc1
7052176,4.0,C[15C]([15N])([14CH]c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CC(N)(Cc1ccccc1)[C@@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
8010686,4.0,C[15C]12[14C@@H](c3ccccc3F)[15N]1[18O][17C](=[17O])[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12[C@@H](c3ccccc3)N1OC(=O)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1
1008858,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O][15N][14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(=O)ONCc1ccccc1
1054303,4.0,C[15C]1([15N]=[14CH]c2ccccc2F)[18O][17C](=[17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(N=Cc2ccccc2)OC(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8008595,4.0,C[15C]1[14C@@H](c2ccccc2F)[15N][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8011479,4.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)([14C@H]([15N])c1ccccc1F)[17C](=[17O])[18O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)(C(=O)O)[C@H](N)c1ccccc1
94710,4.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][17C](=[17O])[15N][14CH]c2ccccc2F)cc1,O=C(Cc1ccc(N2Cc3ccccc3C2=O)cc1)NCc1ccccc1
4052261,5.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@@H](c1ccccc1F)[15N]1[18O][17C]1=[17O],CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@@H](c1ccccc1)N1OC1=O
1019501,5.0,C[15C][17C]([17O])([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[18O][14C@H]([15N])c1ccccc1F,CCC(O)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)O[C@H](N)c1ccccc1
