rmat_tag,pdt_smiles,frag_in_large,pdt_cleaned,LogP,MW,HBD,HBA,PSA,ROTB,FSP3,SSSR,QED
4052230,[13C].[15C][16C][14C][15N].[17O]=[17C][18O],[15C][16C][14C][15N],CCCN,0.3551000000000001,59.11199999999999,1.0,1.0,26.02,1.0,1.0,0.0,0.46327091845476276
4052231,[13C].[15C][16C][14C][15N][18O][17C]=[17O],[15C][16C][14C][15N][18O][17C]=[17O],CCCNOC=O,0.0739999999999999,103.12099999999998,1.0,3.0,38.33,4.0,0.75,0.0,0.31074132483117983
4052247,[13C].[15C][16C][14C][15N][17C][17O].[18O],[15C][16C][14C][15N][17C][17O],CCCNCO,-0.06420000000000015,89.13799999999999,2.0,2.0,32.26,3.0,1.0,0.0,0.3746748406163543
4052252,[13C].[15C][16C][14C][15N][17C]([17O])[18O],[15C][16C][14C][15N][17C]([17O])[18O],CCCNC(O)O,-0.7457999999999998,105.13699999999997,3.0,3.0,52.489999999999995,3.0,1.0,0.0,0.41400796397925904
4052253,[13C].[15C][16C][14C][15N][17C]1[17O][18O]1,[15C][16C][14C][15N][17C]1[17O][18O]1,CCCNC1OO1,0.23139999999999988,103.12099999999998,1.0,3.0,37.089999999999996,3.0,1.0,1.0,0.410133749134619
4052255,[13C].[15C][16C][14C][15N]1[17O][17C]1[18O],[15C][16C][14C][15N]1[17O][17C]1[18O],CCCN1OC1O,-0.08049999999999996,103.12099999999997,1.0,3.0,35.769999999999996,2.0,1.0,1.0,0.4963721136666877
4052258,[13C].[15C][16C][14C][15N][17C]=[17O].[18O],[15C][16C][14C][15N][17C]=[17O],CCCNC=O,0.14239999999999992,87.12199999999999,1.0,1.0,29.1,3.0,0.75,0.0,0.3848271005019901
4052259,[13C].[15C][16C][14C][15N]([18O])[17C]=[17O],[15C][16C][14C][15N]([18O])[17C]=[17O],CCCN(O)C=O,0.24400000000000005,103.12099999999997,1.0,2.0,40.54,3.0,0.75,0.0,0.31563874277898535
4052260,[13C].[15C][16C][14C][15N][17C](=[17O])[18O],[15C][16C][14C][15N][17C](=[17O])[18O],CCCNC(=O)O,0.6639999999999999,103.12099999999998,2.0,1.0,49.33,2.0,0.75,0.0,0.539100637864967
4052261,[13C].[15C][16C][14C][15N]1[18O][17C]1=[17O],[15C][16C][14C][15N]1[18O][17C]1=[17O],CCCN1OC1=O,0.7636000000000001,101.10499999999998,0.0,2.0,32.61,2.0,0.75,1.0,0.4809182393139562
4052270,[13C].[15C][16C][14C][15N]=[17C]([17O])[18O],[15C][16C][14C][15N]=[17C]([17O])[18O],CCCN=C(O)O,0.8684000000000001,103.12099999999997,2.0,1.0,52.82000000000001,2.0,0.75,0.0,0.4021293391076922
4052272,[13C].[15C][16C][14C][15N]=[17C]=[17O].[18O],[15C][16C][14C][15N]=[17C]=[17O],CCCN=C=O,0.7322,85.10599999999998,0.0,2.0,29.43,2.0,0.75,0.0,0.3587937512274508
4052771,[13C].[17C][18O][15C][16C][14C][15N].[17O],[17C][18O][15C][16C][14C][15N],COCCCN,-0.01839999999999986,89.13800000000002,1.0,2.0,35.25,3.0,1.0,0.0,0.49312039230134647
4052779,[13C].[15N][14C][16C][15C][18O][17C][17O],[15N][14C][16C][15C][18O][17C][17O],NCCCOCO,-0.6983999999999999,105.13699999999999,2.0,3.0,55.480000000000004,4.0,1.0,0.0,0.3669997355341024
4052780,[13C].[14C]1[16C][15C][18O][17C][17O][15N]1,[14C]1[16C][15C][18O][17C][17O][15N]1,C1CCOCON1,-0.11459999999999998,103.121,1.0,3.0,30.490000000000002,0.0,1.0,1.0,0.4635543671816135
4052781,[13C].[15N][14C][16C][15C][18O].[17C]=[17O],[15N][14C][16C][15C][18O],NCCCO,-0.6724999999999999,75.11099999999999,2.0,2.0,46.25,2.0,1.0,0.0,0.45685937837454194
4052782,[13C].[14C]1[16C][15C][18O][15N]1.[17C]=[17O],[14C]1[16C][15C][18O][15N]1,C1CCON1,-0.08869999999999995,73.095,1.0,2.0,21.259999999999998,0.0,1.0,1.0,0.43245613628336393
4052783,[13C].[15N][14C][16C][15C][18O][17C]=[17O],[15N][14C][16C][15C][18O][17C]=[17O],NCCCOC=O,-0.4918,103.12099999999998,1.0,3.0,52.32,4.0,0.75,0.0,0.38552224011947267
4052797,[13C].[17O]=[17C][15N][14C][16C][15C][18O],[17O]=[17C][15N][14C][16C][15C][18O],O=CNCCCO,-0.8852,103.121,2.0,2.0,49.33,4.0,0.75,0.0,0.35815984967136844
4052799,[13C].[17O]=[17C]1[15N][14C][16C][15C][18O]1,[17O]=[17C]1[15N][14C][16C][15C][18O]1,O=C1NCCCO1,0.11630000000000007,101.105,1.0,2.0,38.33,0.0,0.75,1.0,0.47018912507532673
4053051,[13C].[15N][14C][16C][15C]=[18O].[17C]=[17O],[15N][14C][16C][15C]=[18O],NCCC=O,-0.4659,73.095,1.0,2.0,43.09,2.0,0.6666666666666666,0.0,0.44907451081307725
4053160,[13C].[18O][17C]1[15N][14C][16C][15C][17O]1,[18O][17C]1[15N][14C][16C][15C][17O]1,OC1NCCCO1,-0.7278,103.12100000000001,2.0,3.0,41.489999999999995,0.0,1.0,1.0,0.4245457424980954
4053418,[13C].[15N][14C][16C][15C]1[17O][17C][18O]1,[15N][14C][16C][15C]1[17O][17C][18O]1,NCCC1OCO1,-0.33440000000000003,103.121,1.0,3.0,44.480000000000004,2.0,1.0,1.0,0.5199238280910384
4053743,[13C].[18O][17C][17O][15N]1[14C][16C][15C]1,[18O][17C][17O][15N]1[14C][16C][15C]1,OCON1CCC1,-0.4264999999999999,103.12100000000001,1.0,3.0,32.7,2.0,1.0,1.0,0.4813923383435207
4053747,[13C].[17C]=[17O].[18O][15N]1[14C][16C][15C]1,[18O][15N]1[14C][16C][15C]1,ON1CCC1,0.08129999999999993,73.09500000000001,1.0,2.0,23.47,0.0,1.0,1.0,0.4386986720814917
4053748,[13C].[14C]1[16C][15C][15N]1.[17O]=[17C][18O],[14C]1[16C][15C][15N]1,C1CCN1,-0.02029999999999993,57.096,1.0,1.0,12.03,0.0,1.0,1.0,0.4117456116182956
4053749,[13C].[17O]=[17C][18O][15N]1[14C][16C][15C]1,[17O]=[17C][18O][15N]1[14C][16C][15C]1,O=CON1CCC1,-0.21989999999999998,101.105,0.0,3.0,29.54,2.0,0.75,1.0,0.4502235213544699
4053759,[13C].[17O][17C]([18O])[15N]1[14C][16C][15C]1,[17O][17C]([18O])[15N]1[14C][16C][15C]1,OC(O)N1CCC1,-1.0397,103.12100000000001,2.0,3.0,43.7,1.0,1.0,1.0,0.41653498868374134
4053762,[13C].[17O]=[17C][15N]1[14C][16C][15C]1.[18O],[17O]=[17C][15N]1[14C][16C][15C]1,O=CN1CCC1,-0.15149999999999997,85.10600000000001,0.0,1.0,20.310000000000002,1.0,0.75,1.0,0.40531562894157613
4053763,[13C].[17O]=[17C]([18O])[15N]1[14C][16C][15C]1,[17O]=[17C]([18O])[15N]1[14C][16C][15C]1,O=C(O)N1CCC1,0.37010000000000004,101.105,1.0,1.0,40.54,0.0,0.75,1.0,0.4785467003210216
4054016,[13C].[17C]=[17O].[18O][15C]1[16C][14C][15N]1,[18O][15C]1[16C][14C][15N]1,OC1CCN1,-0.7019,73.09499999999998,2.0,2.0,32.26,0.0,1.0,1.0,0.39708810068721856
4054018,[13C].[17O]=[17C][18O][15C]1[16C][14C][15N]1,[17O]=[17C][18O][15C]1[16C][14C][15N]1,O=COC1CCN1,-0.5212000000000001,101.105,1.0,3.0,38.33,2.0,0.75,1.0,0.47544254407655456
4054026,[13C].[17O]=[17C]1[18O][15C]2[16C][14C][15N]21,[17O]=[17C]1[18O][15C]2[16C][14C][15N]21,O=C1OC2CCN21,0.1684,99.08900000000001,0.0,2.0,29.54,0.0,0.75,2.0,0.43287515437515534
4054204,[13C].[18O][17C][17O][15C]1[16C][14C][15N]1,[18O][17C][17O][15C]1[16C][14C][15N]1,OCOC1CCN1,-0.7278,103.12100000000001,2.0,3.0,41.49,2.0,1.0,1.0,0.4527281069107887
4054468,[13C].[14C]1[16C][15C]=[15N]1.[17O]=[17C][18O],[14C]1[16C][15C]=[15N]1,C1CC=N1,0.4609,55.08,0.0,1.0,12.36,0.0,0.6666666666666666,1.0,0.381398496041273
4054644,[13C].[15N][14C][16C][15C][17C][17O].[18O],[15N][14C][16C][15C][17C][17O],NCCCCO,-0.28239999999999993,89.13799999999999,2.0,2.0,46.25,3.0,1.0,0.0,0.46691511703339555
4054651,[13C].[15N][14C][16C][15C][17C]([17O])[18O],[15N][14C][16C][15C][17C]([17O])[18O],NCCCC(O)O,-0.9639999999999997,105.13699999999997,3.0,3.0,66.48,3.0,1.0,0.0,0.40469744219162196
4054652,[13C].[15N][14C][16C][15C][17C]1[17O][18O]1,[15N][14C][16C][15C][17C]1[17O][18O]1,NCCCC1OO1,0.0132000000000001,103.12099999999998,1.0,3.0,51.08,3.0,1.0,1.0,0.4041728053984407
4054654,[13C].[18O][17C]1[15C][16C][14C][15N][17O]1,[18O][17C]1[15C][16C][14C][15N][17O]1,OC1CCCNO1,-0.38020000000000004,103.121,2.0,3.0,41.489999999999995,0.0,1.0,1.0,0.43884103487419024
4054658,[13C].[15N][14C][16C][15C][17C]=[17O].[18O],[15N][14C][16C][15C][17C]=[17O],NCCCC=O,-0.07579999999999987,87.12199999999999,1.0,2.0,43.09,3.0,0.75,0.0,0.38633337155114283
4054659,[13C].[17O]=[17C][15C][16C][14C][15N][18O],[17O]=[17C][15C][16C][14C][15N][18O],O=CCCCNO,-0.05569999999999997,103.121,2.0,3.0,49.33,4.0,0.75,0.0,0.2976166776350814
4054661,[13C].[15N][14C][16C][15C][17C](=[17O])[18O],[15N][14C][16C][15C][17C](=[17O])[18O],NCCCC(=O)O,-0.19009999999999977,103.12099999999998,2.0,2.0,63.32000000000001,3.0,0.75,0.0,0.5200092163601909
4054662,[13C].[17O]=[17C]1[15C][16C][14C][15N][18O]1,[17O]=[17C]1[15C][16C][14C][15N][18O]1,O=C1CCCNO1,-0.1720000000000001,101.105,1.0,3.0,38.33,0.0,0.75,1.0,0.4599903017599487
4054682,[13C].[17O][17C]1([18O])[15C][16C][14C][15N]1,[17O][17C]1([18O])[15C][16C][14C][15N]1,OC1(O)CCCN1,-0.9918000000000002,103.12100000000001,3.0,3.0,52.49,0.0,1.0,1.0,0.34488393018659996
4054686,[13C].[17O]=[17C]1[15C][16C][14C][15N]1.[18O],[17O]=[17C]1[15C][16C][14C][15N]1,O=C1CCCN1,-0.10360000000000008,85.10600000000001,1.0,1.0,29.1,0.0,0.75,1.0,0.4368355272348544
4055122,[13C].[15N][14C][16C][15C]1[18O][17C]1[17O],[15N][14C][16C][15C]1[18O][17C]1[17O],NCCC1OC1O,-0.9476,103.12099999999998,2.0,3.0,58.78,2.0,1.0,1.0,0.44297814746953046
4055124,[13C].[15N][14C][16C][15C]([18O])[17C]=[17O],[15N][14C][16C][15C]([18O])[17C]=[17O],NCCC(O)C=O,-1.105,103.12099999999998,2.0,3.0,63.32,3.0,0.75,0.0,0.4452946161482239
4055126,[13C].[15N][14C][16C][15C]1[18O][17C]1=[17O],[15N][14C][16C][15C]1[18O][17C]1=[17O],NCCC1OC1=O,-0.7394000000000001,101.10499999999999,1.0,3.0,55.62,2.0,0.75,1.0,0.46594706032472066
4055897,[13C].[17O][17C]([18O])[15C]1[16C][14C][15N]1,[17O][17C]([18O])[15C]1[16C][14C][15N]1,OC(O)C1CCN1,-1.3410000000000002,103.12100000000001,3.0,3.0,52.49,1.0,1.0,1.0,0.35990772080924877
4055903,[13C].[17O]=[17C][15C]1[16C][14C][15N]1.[18O],[17O]=[17C][15C]1[16C][14C][15N]1,O=CC1CCN1,-0.45280000000000004,85.10600000000001,1.0,2.0,29.1,1.0,0.75,1.0,0.4367063176244246
4055905,[13C].[17O]=[17C]([18O])[15C]1[16C][14C][15N]1,[17O]=[17C]([18O])[15C]1[16C][14C][15N]1,O=C(O)C1CCN1,-0.5671000000000002,101.10500000000002,2.0,2.0,49.33,1.0,0.75,1.0,0.46485197660105526
4055906,[13C].[17O]=[17C]1[18O][15N]2[14C][16C][15C]12,[17O]=[17C]1[18O][15N]2[14C][16C][15C]12,O=C1ON2CCC12,-0.4675,99.089,0.0,3.0,29.54,0.0,0.75,2.0,0.4109906939751178
4056488,[13C].[15N][14C][16C][15C]=[17C]([17O])[18O],[15N][14C][16C][15C]=[17C]([17O])[18O],NCCC=C(O)O,0.2926000000000003,103.12099999999998,3.0,3.0,66.48,2.0,0.5,0.0,0.4399626514323494
4056493,[13C].[15N][14C][16C][15C]=[17C]=[17O].[18O],[15N][14C][16C][15C]=[17C]=[17O],NCCC=C=O,-0.2769999999999999,85.106,1.0,2.0,43.09,2.0,0.5,0.0,0.46859834944296086
5007995,[13C].[15C][16C][14C][17C](=[17O])[18O][15N],[15C][16C][14C][17C](=[17O])[18O][15N],CCCC(=O)ON,0.20340000000000014,103.121,1.0,3.0,52.32,2.0,0.75,0.0,0.5078646681366783
5009886,[13C].[15N][15C][16C][14C][17C](=[17O])[18O],[15N][15C][16C][14C][17C](=[17O])[18O],NCCCC(=O)O,-0.19009999999999977,103.12099999999998,2.0,2.0,63.32000000000001,3.0,0.75,0.0,0.5200092163601909
7034215,[13C].[14C][15C][18O][17C](=[17O])[16C][15N],[14C][15C][18O][17C](=[17O])[16C][15N],CCOC(=O)CN,-0.49179999999999996,103.12100000000001,1.0,3.0,52.32,2.0,0.75,0.0,0.4795639319883944
7036892,[13C].[14C][15C][15N][18O][17C]([16C])=[17O],[14C][15C][15N][18O][17C]([16C])=[17O],CCNOC(C)=O,0.07400000000000012,103.121,1.0,3.0,38.33,2.0,0.75,0.0,0.5026050360637255
7037097,[13C].[14C][15C][15N][16C][17C](=[17O])[18O],[14C][15C][15N][16C][17C](=[17O])[18O],CCNCC(=O)O,-0.31949999999999995,103.12099999999998,2.0,2.0,49.33,3.0,0.75,0.0,0.5143640940533758
7037749,[13C].[14C][15C]([15N])[18O][17C]([16C])=[17O],[14C][15C]([15N])[18O][17C]([16C])=[17O],CC(N)OC(C)=O,-0.14580000000000015,103.121,1.0,3.0,52.32,1.0,0.75,0.0,0.3707735564091878
7048602,[13C].[14C][15C][16C][18O][17C]([15N])=[17O],[14C][15C][16C][18O][17C]([15N])=[17O],CCCOC(N)=O,0.49170000000000014,103.121,1.0,2.0,52.32,2.0,0.75,0.0,0.5526104216706519
7048815,[13C].[14C][15C][16C][15N].[17O]=[17C][18O],[14C][15C][16C][15N],CCCN,0.3551000000000001,59.11199999999999,1.0,1.0,26.02,1.0,1.0,0.0,0.46327091845476276
7048816,[13C].[14C][15C][16C][15N][18O][17C]=[17O],[14C][15C][16C][15N][18O][17C]=[17O],CCCNOC=O,0.0739999999999999,103.12099999999998,1.0,3.0,38.33,4.0,0.75,0.0,0.31074132483117983
7048845,[13C].[14C][15C][16C][15N][17C](=[17O])[18O],[14C][15C][16C][15N][17C](=[17O])[18O],CCCNC(=O)O,0.6639999999999999,103.12099999999998,2.0,1.0,49.33,2.0,0.75,0.0,0.539100637864967
7049130,[13C].[14C][15C][16C][17C][17O][15N].[18O],[14C][15C][16C][17C][17O][15N],CCCCON,0.6768000000000002,89.138,1.0,2.0,35.25,3.0,1.0,0.0,0.40729124254019333
7049136,[13C].[14C][15C][16C][17C]([18O])[17O][15N],[14C][15C][16C][17C]([18O])[17O][15N],CCCC(O)ON,-0.004799999999999971,105.137,2.0,3.0,55.480000000000004,3.0,1.0,0.0,0.3919513683358058
7049137,[13C].[14C][15C][16C][17C]1[17O][15N][18O]1,[14C][15C][16C][17C]1[17O][15N][18O]1,CCCC1ONO1,0.579,103.121,1.0,3.0,30.49,2.0,1.0,1.0,0.5541369064289182
7049144,[13C].[14C][15C][16C][17C](=[17O])[18O][15N],[14C][15C][16C][17C](=[17O])[18O][15N],CCCC(=O)ON,0.20340000000000014,103.121,1.0,3.0,52.32,2.0,0.75,0.0,0.5078646681366783
7049166,[13C].[14C][15C][16C][17C]([15N])[17O].[18O],[14C][15C][16C][17C]([15N])[17O],CCCC(N)O,0.06360000000000027,89.13799999999999,2.0,2.0,46.25,2.0,1.0,0.0,0.46991449226600945
7049173,[13C].[14C][15C][16C][17C]([15N])([17O])[18O],[14C][15C][16C][17C]([15N])([17O])[18O],CCCC(N)(O)O,-0.6163999999999996,105.13699999999999,3.0,3.0,66.48,2.0,1.0,0.0,0.4100349074815208
7049174,[13C].[14C][15C][16C][17C]1([15N])[17O][18O]1,[14C][15C][16C][17C]1([15N])[17O][18O]1,CCCC1(N)OO1,0.3608000000000001,103.121,1.0,3.0,51.08,2.0,1.0,1.0,0.40524412694716494
7049175,[13C].[14C][15C][16C][17C]1([17O])[15N][18O]1,[14C][15C][16C][17C]1([17O])[15N][18O]1,CCCC1(O)NO1,-0.03260000000000007,103.12099999999998,2.0,3.0,54.7,2.0,1.0,1.0,0.4822805523628171
7049178,[13C].[14C][15C][16C][17C]([15N])=[17O].[18O],[14C][15C][16C][17C]([15N])=[17O],CCCC(N)=O,0.27180000000000015,87.122,1.0,1.0,43.09,2.0,0.75,0.0,0.5158494162613733
7049179,[13C].[14C][15C][16C][17C](=[17O])[15N][18O],[14C][15C][16C][17C](=[17O])[15N][18O],CCCC(=O)NO,0.29190000000000005,103.12099999999998,2.0,2.0,49.33,2.0,0.75,0.0,0.3895977890139605
7049851,[13C].[14C][15C]([16C])[18O][17C]([15N])=[17O],[14C][15C]([16C])[18O][17C]([15N])=[17O],CC(C)OC(N)=O,0.4901000000000001,103.12100000000001,1.0,2.0,52.32,1.0,0.75,0.0,0.5246976241583582
7049969,[13C].[14C][15C]([16C][15N])[18O][17C]=[17O],[14C][15C]([16C][15N])[18O][17C]=[17O],CC(CN)OC=O,-0.49340000000000006,103.12099999999998,1.0,3.0,52.32,3.0,0.75,0.0,0.4900606871072455
7050120,[13C].[14C][15C]([16C][17C]=[17O])[18O][15N],[14C][15C]([16C][17C]=[17O])[18O][15N],CC(CC=O)ON,-0.14580000000000004,103.12100000000001,1.0,3.0,52.32,3.0,0.75,0.0,0.39906788601935783
7050139,[13C].[14C][15C]([18O])[16C][17C]([15N])=[17O],[14C][15C]([18O])[16C][17C]([15N])=[17O],CC(O)CC(N)=O,-0.7574000000000001,103.12100000000001,2.0,2.0,63.32,2.0,0.75,0.0,0.48231810427081606
7050935,[13C].[14C][15C]1[16C][17C]([18O][15N])[17O]1,[14C][15C]1[16C][17C]([18O][15N])[17O]1,CC1CC(ON)O1,0.011599999999999944,103.12100000000001,1.0,3.0,44.480000000000004,1.0,1.0,1.0,0.47535760769256513
7050954,[13C].[14C][15C]1[16C][17C]([15N])([18O])[17O]1,[14C][15C]1[16C][17C]([15N])([18O])[17O]1,CC1CC(N)(O)O1,-0.6,103.121,2.0,3.0,55.480000000000004,0.0,1.0,1.0,0.40239127716212164
7051790,[13C].[14C][15C]([16C])[15N].[17O]=[17C][18O],[14C][15C]([16C])[15N],CC(C)N,0.35350000000000004,59.111999999999995,1.0,1.0,26.02,0.0,1.0,0.0,0.4279299473771721
7051791,[13C].[14C][15C]([16C])[15N][18O][17C]=[17O],[14C][15C]([16C])[15N][18O][17C]=[17O],CC(C)NOC=O,0.07239999999999985,103.12099999999998,1.0,3.0,38.33,3.0,0.75,0.0,0.4055697483850862
7051820,[13C].[14C][15C]([16C])[15N][17C](=[17O])[18O],[14C][15C]([16C])[15N][17C](=[17O])[18O],CC(C)NC(=O)O,0.6623999999999999,103.12099999999998,2.0,1.0,49.33,1.0,0.75,0.0,0.5118757715671928
7051852,[13C].[14C][15C]([15N])[16C][18O][17C]=[17O],[14C][15C]([15N])[16C][18O][17C]=[17O],CC(N)COC=O,-0.49340000000000006,103.12099999999998,1.0,3.0,52.32,3.0,0.75,0.0,0.4900606871072455
7052014,[13C].[14C][15C]1[16C][15N]1.[17O]=[17C][18O],[14C][15C]1[16C][15N]1,CC1CN1,-0.021899999999999975,57.096,1.0,1.0,21.94,0.0,1.0,1.0,0.3875899677614259
7052159,[13C].[14C][15C]([15N])[16C][17C][17O].[18O],[14C][15C]([15N])[16C][17C][17O],CC(N)CCO,-0.28399999999999975,89.13799999999999,2.0,2.0,46.25,2.0,1.0,0.0,0.48829600866503803
7052166,[13C].[14C][15C]([15N])[16C][17C]([17O])[18O],[14C][15C]([15N])[16C][17C]([17O])[18O],CC(N)CC(O)O,-0.9656,105.13699999999997,3.0,3.0,66.48,2.0,1.0,0.0,0.395904269316472
7052167,[13C].[14C][15C]([15N])[16C][17C]1[17O][18O]1,[14C][15C]([15N])[16C][17C]1[17O][18O]1,CC(N)CC1OO1,0.01160000000000011,103.12099999999998,1.0,3.0,51.08,2.0,1.0,1.0,0.3954075579450987
7052168,[13C].[14C][15C]1[16C][17C]([17O])[18O][15N]1,[14C][15C]1[16C][17C]([17O])[18O][15N]1,CC1CC(O)ON1,-0.3818000000000001,103.121,2.0,3.0,41.49,0.0,1.0,1.0,0.4387774186868663
7052173,[13C].[14C][15C]([15N])[16C][17C]=[17O].[18O],[14C][15C]([15N])[16C][17C]=[17O],CC(N)CC=O,-0.07740000000000008,87.12199999999999,1.0,2.0,43.09,2.0,0.75,0.0,0.47864733743318544
7052174,[13C].[14C][15C]([16C][17C]=[17O])[15N][18O],[14C][15C]([16C][17C]=[17O])[15N][18O],CC(CC=O)NO,-0.057299999999999796,103.121,2.0,3.0,49.33,3.0,0.75,0.0,0.38843684141890894
7052176,[13C].[14C][15C]([15N])[16C][17C](=[17O])[18O],[14C][15C]([15N])[16C][17C](=[17O])[18O],CC(N)CC(=O)O,-0.19170000000000004,103.12099999999998,2.0,2.0,63.32000000000001,2.0,0.75,0.0,0.5087258571750183
7052177,[13C].[14C][15C]1[16C][17C](=[17O])[18O][15N]1,[14C][15C]1[16C][17C](=[17O])[18O][15N]1,CC1CC(=O)ON1,-0.17359999999999992,101.10499999999999,1.0,3.0,38.33,0.0,0.75,1.0,0.45992859973882777
7052197,[13C].[14C][15C]1[16C][17C]([17O])([18O])[15N]1,[14C][15C]1[16C][17C]([17O])([18O])[15N]1,CC1CC(O)(O)N1,-0.9934000000000003,103.12099999999998,3.0,3.0,52.49,0.0,1.0,1.0,0.34482678346343465
7052201,[13C].[14C][15C]1[16C][17C](=[17O])[15N]1.[18O],[14C][15C]1[16C][17C](=[17O])[15N]1,CC1CC(=O)N1,-0.1051999999999999,85.106,1.0,1.0,29.1,0.0,0.75,1.0,0.4085890858561556
7053925,[13C].[14C][15C]([16C])[17C](=[17O])[18O][15N],[14C][15C]([16C])[17C](=[17O])[18O][15N],CC(C)C(=O)ON,0.05930000000000002,103.121,1.0,3.0,52.32,1.0,0.75,0.0,0.47724182594176134
7054210,[13C].[14C][15C]([16C][15N])[17C](=[17O])[18O],[14C][15C]([16C][15N])[17C](=[17O])[18O],CC(CN)C(=O)O,-0.3342000000000001,103.12099999999998,2.0,2.0,63.32000000000001,2.0,0.75,0.0,0.5024670933154057
7054507,[13C].[14C][15C]1[16C][17C]1([18O])[17O][15N],[14C][15C]1[16C][17C]1([18O])[17O][15N],CC1CC1(O)ON,-0.3949,103.121,2.0,3.0,55.480000000000004,1.0,1.0,1.0,0.35063221008073575
7061276,[13C].[15C][14C][18O][17C](=[17O])[16C][15N],[15C][14C][18O][17C](=[17O])[16C][15N],CCOC(=O)CN,-0.49179999999999996,103.12100000000001,1.0,3.0,52.32,2.0,0.75,0.0,0.4795639319883944
7062694,[13C].[16C][17C](=[17O])[18O][14C][15C][15N],[16C][17C](=[17O])[18O][14C][15C][15N],CC(=O)OCCN,-0.49179999999999996,103.12100000000002,1.0,3.0,52.32,2.0,0.75,0.0,0.4795639319883944
7067619,[13C].[16C][15C][14C][18O][17C]([15N])=[17O],[16C][15C][14C][18O][17C]([15N])=[17O],CCCOC(N)=O,0.49170000000000014,103.121,1.0,2.0,52.32,2.0,0.75,0.0,0.5526104216706519
7067737,[13C].[15N][16C][15C][14C][18O][17C]=[17O],[15N][16C][15C][14C][18O][17C]=[17O],NCCCOC=O,-0.4918,103.12099999999998,1.0,3.0,52.32,4.0,0.75,0.0,0.38552224011947267
7067886,[13C].[15N][17O][17C]1[16C][15C][14C][18O]1,[15N][17O][17C]1[16C][15C][14C][18O]1,NOC1CCCO1,0.013199999999999656,103.12100000000001,1.0,3.0,44.480000000000004,1.0,1.0,1.0,0.4754162654856885
7067888,[13C].[15N][18O][14C][15C][16C][17C]=[17O],[15N][18O][14C][15C][16C][17C]=[17O],NOCCCC=O,-0.1442000000000001,103.121,1.0,3.0,52.32,4.0,0.75,0.0,0.30576364333409267
7067905,[13C].[15N][17C]1([17O])[16C][15C][14C][18O]1,[15N][17C]1([17O])[16C][15C][14C][18O]1,NC1(O)CCCO1,-0.5984000000000003,103.12100000000001,2.0,3.0,55.480000000000004,0.0,1.0,1.0,0.402453436057414
7067907,[13C].[15N][17C](=[17O])[16C][15C][14C][18O],[15N][17C](=[17O])[16C][15C][14C][18O],NC(=O)CCCO,-0.7558000000000002,103.121,2.0,2.0,63.32000000000001,3.0,0.75,0.0,0.49302796408643457
7068900,[13C].[16C][15C]([15N])[14C][18O][17C]=[17O],[16C][15C]([15N])[14C][18O][17C]=[17O],CC(N)COC=O,-0.49340000000000006,103.12099999999998,1.0,3.0,52.32,3.0,0.75,0.0,0.4900606871072455
7069068,[13C].[15N][15C]1[14C][18O][17C]([17O])[16C]1,[15N][15C]1[14C][18O][17C]([17O])[16C]1,NC1COC(O)C1,-0.9476000000000004,103.12099999999998,2.0,3.0,55.480000000000004,0.0,1.0,1.0,0.4154412970710652
7069070,[13C].[15N][15C]([14C][18O])[16C][17C]=[17O],[15N][15C]([14C][18O])[16C][17C]=[17O],NC(CO)CC=O,-1.105,103.121,2.0,3.0,63.32,3.0,0.75,0.0,0.4452946161482239
7069072,[13C].[15N][15C]1[14C][18O][17C](=[17O])[16C]1,[15N][15C]1[14C][18O][17C](=[17O])[16C]1,NC1COC(=O)C1,-0.7394000000000001,101.10499999999999,1.0,3.0,52.32,0.0,0.75,1.0,0.40875072215053815
7099218,[13C].[15C][14C][15N][17C](=[17O])[18O][16C],[15C][14C][15N][17C](=[17O])[18O][16C],CCNC(=O)OC,0.3623000000000001,103.12099999999998,1.0,2.0,38.33,1.0,0.75,0.0,0.5200823417395937
7099367,[13C].[15C][14C][15N][16C].[17O]=[17C][18O],[15C][14C][15N][16C],CCNC,0.22569999999999996,59.111999999999995,1.0,1.0,12.03,1.0,1.0,0.0,0.45552455362260735
7099368,[13C].[15C][14C][15N]([16C])[18O][17C]=[17O],[15C][14C][15N]([16C])[18O][17C]=[17O],CCN(C)OC=O,0.026100000000000012,103.12099999999998,0.0,3.0,29.54,3.0,0.75,0.0,0.372451933951681
7099382,[13C].[15C][14C][15N]([16C])[17C](=[17O])[18O],[15C][14C][15N]([16C])[17C](=[17O])[18O],CCN(C)C(=O)O,0.6161000000000001,103.12099999999998,1.0,1.0,40.540000000000006,1.0,0.75,0.0,0.5280119119354951
7099398,[13C].[15C][14C][15N][16C][18O][17C]=[17O],[15C][14C][15N][16C][18O][17C]=[17O],CCNCOC=O,-0.27360000000000007,103.12099999999998,1.0,3.0,38.33,4.0,0.75,0.0,0.30209594914150123
7099483,[13C].[15C][14C][15N]=[16C].[17O]=[17C][18O],[15C][14C][15N]=[16C],CCN=C,0.7069000000000001,57.096,0.0,1.0,12.36,1.0,0.6666666666666666,0.0,0.3928487897932449
7099538,[13C].[15C][14C][15N][17O][17C][16C].[18O],[15C][14C][15N][17O][17C][16C],CCNOCC,0.5474000000000001,89.138,1.0,2.0,21.259999999999998,3.0,1.0,0.0,0.4024105103927477
