rmat_tag,distance,largest_frag,largest_cleaned,pmi_x,pmi_y
7099615,6.0,C[15C][14C@H]([15N][17C]1([17O])[18O][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](NC1(O)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.06187080496756041,0.9830586730464519
8001071,6.0,C[15C]1[17O][17C]([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O][15N][14C@@H]1c1ccccc1F,CC1OC(Cc2ccc(N3Cc4ccccc4C3=O)cc2)ON[C@@H]1c1ccccc1,0.08491570813963666,0.9605475832511551
7099602,6.0,C[15C][14C@H]([15N][18O][16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](NO[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.10445805891336278,0.9820030202787859
7099600,6.0,C[15C][14C@H]([15N][17O][17C]1[18O][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](NOC1O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.15477636751365303,0.971291512848811
7099576,6.0,C[15C][14C@@H](c1ccccc1F)[15N]([18O])[17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@@H](c1ccccc1)N(O)C(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.13451544570696525,0.9382531541116802
7099574,6.0,C[15C][14C@@H](c1ccccc1F)[15N]1[17O][17C]1([18O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@@H](c1ccccc1)N1OC1(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.07986872883667104,0.9790184809423487
7099572,6.0,C[15C][14C@H]([15N][17C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17O][18O]1)c1ccccc1F,CC[C@H](NC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)OO1)c1ccccc1,0.0636081809079404,0.9924516084507109
8001086,6.0,C[15C]1[17O][17C]([18O])([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@@H]1c1ccccc1F,CC1OC(O)(Cc2ccc(N3Cc4ccccc4C3=O)cc2)N[C@@H]1c1ccccc1,0.18384531339019877,0.8870424110404116
8001102,6.0,C[15C]([17O][17C]1[18O][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,CC(OC1O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1,0.09794735436149474,0.9408600569845277
7099566,6.0,C[15C][14C@H]([15N][17C]([17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](NC(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.2077156146854064,0.8952116722568996
8001161,6.0,C[15C]1[17O][17C]([18O])[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@@H]1c1ccccc1F,CC1OC(O)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N[C@@H]1c1ccccc1,0.1465495822482073,0.9588020568703003
8001236,6.0,C[15C]([17O][17C]([18O])=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,CC(OC(O)=Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1,0.08284130701640786,0.9745508999527672
7099736,6.0,C[15C][14C@H]([15N][16C@@H]([17C][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](N[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.11909634243427318,0.971699417922665
8000326,6.0,C[15C]([18O][17C]=[17O])[14C@H]([15N][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC(OC=O)[C@H](NCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.1246445259224167,0.9380887808960926
7099905,6.0,C[15C][14C@H]([15N][17O][17C]([18O])=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](NOC(O)=Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.1298931018016136,0.9230183275798733
8000422,6.0,C[15C]([18O])[14C@H]([15N][17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC(O)[C@H](NC(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.09214896678107273,0.99348918545449
8000434,6.0,C[15C]([18O][16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,CC(O[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1,0.081519096790882,0.9887939226377382
7099768,6.0,C[15C][14C@@H](c1ccccc1F)[15N]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1=[17O],CC[C@@H](c1ccccc1)N1C(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.2045550909265608,0.9197100910113445
8001484,6.0,C[15C]1([14C@H]([15N])c2ccccc2F)[17O][17C]([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O]1,CC1([C@H](N)c2ccccc2)OC(Cc2ccc(N3Cc4ccccc4C3=O)cc2)O1,0.06149180141114808,0.9918781443529724
7099766,6.0,C[15C][14C@@H](c1ccccc1F)[15N]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1([17O])[18O],CC[C@@H](c1ccccc1)N1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1(O)O,0.16340799174262208,0.9155412811734975
8000497,6.0,C[15C]([18O])[14C@H]([15N][16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC(O)[C@H](N[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.12737096380412083,0.9475310290419089
7099755,6.0,C[15C][14C@@H](c1ccccc1F)[15N]([18O])[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@@H](c1ccccc1)N(O)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1140973732018312,0.9885041480887397
7099751,6.0,C[15C][14C@@H](c1ccccc1F)[15N]1[17O][17C]([18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@@H](c1ccccc1)N1OC(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.1310149697682829,0.991043426738362
7099749,6.0,C[15C][14C@H]([15N][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1[17O][18O]1)c1ccccc1F,CC[C@H](N[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1OO1)c1ccccc1,0.09736396602240978,0.9626502938397317
8002082,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]1[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N1Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.07112089363262399,0.9624447669229397
7067886,6.0,C[15C]1[14C@@H](c2ccccc2F)[18O][17C]([17O][15N])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)OC(ON)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.10640346202021579,0.9485865955723545
7067737,6.0,C[15C]([14C@H]([18O][17C]=[17O])c1ccccc1F)[16C@H]([15N])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC([C@H](OC=O)c1ccccc1)[C@H](N)c1ccc(N2Cc3ccccc3C2=O)cc1,0.12207493563226482,0.939450907985979
7067619,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([18O][17C]([15N])=[17O])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](OC(N)=O)c1ccccc1,0.11926934072858407,0.9150454456384142
8002548,6.0,C[15C]1([18O][17C]([17O])[16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@@H]1c1ccccc1F,CC1(OC(O)Cc2ccc(N3Cc4ccccc4C3=O)cc2)N[C@@H]1c1ccccc1,0.0837410509727312,0.9614176252342909
7062694,6.0,C[15C]([15N])[14C@H]([18O][17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC(N)[C@H](OC(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.09308576784782091,0.9640946860228301
7061276,6.0,C[15C][14C@H]([18O][17C](=[17O])[16C@H]([15N])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](OC(=O)[C@H](N)c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.09922484931334544,0.9608290411159942
7054507,6.0,C[15C]1([14CH]c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1([18O])[17O][15N],CC1(Cc2ccccc2)[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1(O)ON,0.14191823494311942,0.9152982799403913
7054210,6.0,C[15C]([14CH]c1ccccc1F)([16C@H]([15N])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CC(Cc1ccccc1)(C(=O)O)[C@H](N)c1ccc(N2Cc3ccccc3C2=O)cc1,0.15209704143036124,0.9414057928437041
7053925,6.0,C[15C]([14CH]c1ccccc1F)([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O][15N],CC(Cc1ccccc1)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(=O)ON,0.1613687088159665,0.9284468742522601
7052201,6.0,C[15C]1([14CH]c2ccccc2F)[15N][17C](=[17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(Cc2ccccc2)NC(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.10634231446314912,0.9520202819685497
7052197,6.0,C[15C]1([14CH]c2ccccc2F)[15N][17C]([17O])([18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(Cc2ccccc2)NC(O)(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.22676058415635805,0.8383910916234529
8002601,6.0,C[15C]12[18O][17C](=[17O])[16C@@H](c3ccc(N4Cc5c(F)cccc5C4=O)cc3)[15N]1[14C@@H]2c1ccccc1F,CC12OC(=O)[C@@H](c3ccc(N4Cc5ccccc5C4=O)cc3)N1[C@@H]2c1ccccc1,0.10021261900102174,0.9475671856926665
7052174,6.0,C[15C]([14CH]c1ccccc1F)([15N][18O])[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(Cc1ccccc1)(NO)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.12886196266475036,0.9235530465474076
8003616,6.0,C[15C]([14C@H]([15N])c1ccccc1F)[17C](=[17O])[18O][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(C(=O)OCc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1,0.1665118782499426,0.8820956339642113
7067888,6.0,C[15C]([14C@H]([18O][15N])c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC([C@H](ON)c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.11254206846000582,0.9314312191588584
8002252,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]1[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N1[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.19751978137200052,0.8631996320505221
7067905,6.0,C[15C]1[14C@@H](c2ccccc2F)[18O][17C]([15N])([17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)OC(N)(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.12399099346640145,0.9373488059511571
7067907,6.0,C[15C]([14C@H]([18O])c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([15N])=[17O],CC([C@H](O)c1ccccc1)[C@@H](C(N)=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.15498711378156166,0.8999273652832847
8002136,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]1[18O][17C]([17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N1OC(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.07342799950505971,0.9880603825964629
7099538,6.0,C[15C][14C@H]([15N][17O][17C][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](NOCCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.05918395412004624,0.9681453028246702
7099483,6.0,C[15C][14C@H]([15N]=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](N=Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.07503388110395984,0.965088207010811
7099398,6.0,C[15C][14C@H]([15N][16C@H]([18O][17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](N[C@H](OC=O)c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.12763966123978074,0.968770913576075
7099382,6.0,C[15C][14C@@H](c1ccccc1F)[15N]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CC[C@@H](c1ccccc1)N(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(=O)O,0.19672247524434813,0.9006330733379909
7099368,6.0,C[15C][14C@@H](c1ccccc1F)[15N]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[18O][17C]=[17O],CC[C@@H](c1ccccc1)N(Cc1ccc(N2Cc3ccccc3C2=O)cc1)OC=O,0.10697870842556338,0.9583247914568811
7099544,6.0,C[15C][14C@@H](c1ccccc1F)[15N]1[17O][17C]([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O]1,CC[C@@H](c1ccccc1)N1OC(Cc2ccc(N3Cc4ccccc4C3=O)cc2)O1,0.10075307018076321,0.9708560337702861
7099218,6.0,C[15C][14C@H]([15N][17C](=[17O])[18O][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CC[C@H](NC(=O)OCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.08164223381012031,0.9796158039429267
8002152,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]1[17C]([17O])([18O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N1C(O)(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.1506761045931938,0.960901581636419
7069070,6.0,C[15C]([15N])([14C@H]([18O])c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N)([C@H](O)c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.14833552469146727,0.9621896798419917
7069068,6.0,C[15C]1([15N])[14C@@H](c2ccccc2F)[18O][17C]([17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(N)[C@@H](c2ccccc2)OC(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.12069454272056594,0.9511070203501253
8002154,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]1[17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N1C(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.07395763359941802,0.9816515112745038
7068900,6.0,C[15C]([15N])([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([18O][17C]=[17O])c1ccccc1F,CC(N)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](OC=O)c1ccccc1,0.13698629657019581,0.9711366398149
8002249,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]1[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[18O],CC1[C@@H](c2ccccc2)N1[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)O,0.11727903670289165,0.9716751398093721
4053759,6.0,C[15C]1[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[14C@@H](c2ccccc2F)[15N]1[17C]([17O])[18O],CC1[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)N1C(O)O,0.1588758167637973,0.9210565845664117
4043866,6.0,C[15C][18O][17C](=[17O])[15N][14C@@H]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CCOC(=O)N[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.15182767745222472,0.9205796332978904
4043411,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N]([18O])[17C]2=[17O])cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2C(=O)N(O)[C@@H]2c2ccccc2)cc1,0.21152708412263027,0.9246076966433575
8008775,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]([18O])[17C]([17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N(O)C(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.11346868582985048,0.950169834609832
8008777,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]2[17O][17C]2[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N2OC2[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.0738333393963901,0.9849722862360611
4043409,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N]3[17O][17C]23[18O])cc1,O=C1c2ccccc2CN1c1ccc([C@H]2[C@@H](c3ccccc3)N3OC23O)cc1,0.210301266172743,0.8874113788222346
4043407,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N][17C]23[17O][18O]3)cc1,O=C1c2ccccc2CN1c1ccc([C@H]2[C@@H](c3ccccc3)NC23OO3)cc1,0.20479419250975378,0.8461829570425624
4043401,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N][17C]2[17O])cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2C(O)N[C@@H]2c2ccccc2)cc1,0.20058084233045873,0.909649233398209
4043384,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]([17C]=[17O])[14C@H]([15N]=[18O])c2ccccc2F)cc1,O=C[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N=O)c1ccccc1,0.09177449574489763,0.9782612112404845
8008787,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]=[17C]([18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N=C(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.0821880684333234,0.9813144714607883
4043379,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N]3[17O][17C]2[18O]3)cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2C3ON(O3)[C@@H]2c2ccccc2)cc1,0.1868297242548056,0.8874620456828292
8009221,6.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O][15N][14C@@H]1c1ccccc1F,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)ON[C@@H]1c1ccccc1,0.08793206974844807,0.9835591299900038
4044010,6.0,C[15C][18O][17C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,CCOC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1,0.22377873965089232,0.8347373948251963
8009236,6.0,C[15C]([18O])([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N][17C]=[17O])c1ccccc1F,CC(O)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NC=O)c1ccccc1,0.09913803505609509,0.9476658835872771
8008774,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N][17C]([17O][18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)NC(OO)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.10527516346439032,0.9644062229427807
4044021,6.0,C[15C][18O][15N][14C@H](c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCON[C@H](c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.13841645123550886,0.9816420948946304
4045434,6.0,C[15C][15N][14C@H](c1ccccc1F)[16C@@H]([17C][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN[C@H](c1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1,0.17627373971789959,0.9000276001673858
8008746,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N]([18O])[17O][17C][16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N(O)OC[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.1006549696770393,0.9511763652027468
4045398,6.0,C[15C][15N]1[14C@H](c2ccccc2F)[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN1[C@H](c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.1423037226852929,0.9026539456005744
4045313,6.0,C[15C][15N][14C@H](c1ccccc1F)[16C@H]([18O][17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN[C@H](c1ccccc1)[C@H](OC=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.20471366860010898,0.9699382765307835
4045297,6.0,C[15C][15N]([14C@@H]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F)[17C](=[17O])[18O],CCN(C(=O)O)[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.13351562891382215,0.9291260038287064
4045283,6.0,C[15C][15N]([18O][17C]=[17O])[14C@@H]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CCN(OC=O)[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.14611230519802768,0.9434579117995776
4044875,6.0,C[15C]1[17O][17C]([16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[14C@H]([15N])c2ccccc2F)[18O]1,CC1OC([C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[C@H](N)c2ccccc2)O1,0.1340688893540488,0.910242973175486
4044573,6.0,C[15C][17O][17C]1([18O])[15N][14C@H](c2ccccc2F)[16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCOC1(O)N[C@H](c2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.22245295471426071,0.8475730411687138
8008759,6.0,C[15C]1[14C@@H](c2ccccc2F)[15N][17C][16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)NC[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.08119524995515538,0.9916285062185065
4044558,6.0,C[15C][17O][17C]1[18O][15N][14C@H](c2ccccc2F)[16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCOC1ON[C@H](c2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.22263975094845892,0.8728179100117673
8009251,6.0,C[15C]1([14C@H]([15N])c2ccccc2F)[18O][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1([C@H](N)c2ccccc2)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.0895102416124795,0.9493673911738942
4043373,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@@H]2[17C][17O][15N][14C@@H]2c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2CON[C@@H]2c2ccccc2)cc1,0.18043582463040345,0.892364622546152
4043370,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]([17C][17O])[14C@H]([15N][18O])c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc([C@H](CO)[C@H](NO)c2ccccc2)cc1,0.16688574158147235,0.9221673554554564
4042992,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][14C@H]([15N][17O][17C][18O])c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(C[C@H](NOCO)c2ccccc2)cc1,0.1673322775453255,0.8777873179159336
4012344,6.0,C[15C]([15N])[16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([18O][17C]=[17O])c1ccccc1F,CC(N)[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](OC=O)c1ccccc1,0.19503472652982387,0.9602574742096309
4011478,6.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([18O][17C]([15N])=[17O])c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](OC(N)=O)c1ccccc1,0.1251848713954245,0.9383895124736578
3098503,6.0,C[15C]([15N])([16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CC(N)(C(=O)O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.13277665276990266,0.9195861557817937
3096718,6.0,C[15C]([16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O][15N],CC(C(=O)ON)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.16576086794102143,0.9026262290491106
3096049,6.0,C[15C](=[15N])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(=N)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.07791307070084548,0.9916399964532465
3095170,6.0,C[15C]([15N])([18O][17C]=[17O])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N)(OC=O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.28024333923001554,0.8124095230655142
3094647,6.0,C[15C]([15N][17C](=[17O])[18O])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NC(=O)O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.13482084847873074,0.9345839261774711
