,smiles,min_dist_all,natoms
20617,C=C1OC(=N)C1O,7.0,7
20618,C=C1OC2=NOC12,8.0,7
20619,C=C1OC(=N)C1=O,6.0,7
20620,C=C1OC2=NC12,9.0,6
20621,C=C1OC2=NC12O,8.0,7
20622,C=C(O)CC(=N)O,8.0,7
20623,C=C1CC(=N)OO1,9.0,7
20624,C=C(O)CC1=NO1,9.0,7
20625,C=C1CC(O)=NO1,9.0,7
20626,C=C(O)C1OC1=N,7.0,7
20627,C=C1ON=C2OC12,8.0,7
20628,C=C1OC1C(=N)O,7.0,7
20629,C=C1OC1C1=NO1,8.0,7
20630,C=C1OC12OC2=N,6.0,7
20631,C=C(O)C1N=C1O,9.0,7
20632,C=C1OOC2=NC12,10.0,7
20633,C=C(O)C12N=C1O2,8.0,7
20634,C=C1OC12N=C2O,8.0,7
20635,C=C1CC(O)=N1,8.0,6
20636,C=C1CC(OO)=N1,9.0,7
20637,C=C1N=C2OC12,7.0,6
20638,C=C1N=C(O)C1O,7.0,7
20639,C=C1N=C2OOC12,8.0,7
20640,C=C1N=C2OC12O,6.0,7
20641,C=C1N=C(O)C1=O,6.0,7
20642,C=C=CC(=N)O,8.0,6
20643,C=C=CC(=N)OO,9.0,7
20644,C=C=CC1=NO1,9.0,6
20645,C=C=CC(O)=NO,9.0,7
20646,C=C=Cc1noo1,10.0,7
20647,C=C=C1OC1=N,7.0,6
20648,C=C=C1OC1=NO,8.0,7
20649,C=C=C(O)C(=N)O,7.0,7
20650,C=C=C1OOC1=N,8.0,7
20651,C=C=C(O)C1=NO1,8.0,7
20652,C=C=C1ON=C1O,8.0,7
20653,C=C=C1N=C1O,9.0,6
20654,C=C=C1N=C1OO,10.0,7
20655,N=C1CC=CO1,7.0,6
20656,ON=C1CC=CO1,8.0,7
20657,N=C1OC=CC1O,7.0,7
20658,C1=CC2ON=C2O1,8.0,7
20659,N=C1OC=CC1=O,6.0,7
20660,C1=CC2N=C2O1,8.0,6
20661,OC12C=COC1=N2,8.0,7
20662,N=C1CC(O)=CO1,8.0,7
20663,C1=C2CC(=NO2)O1,9.0,7
20664,N=C1OC=C2OC12,8.0,7
20665,OC1=COC2=NC12,9.0,7
20666,C1=C2OC23N=C3O1,9.0,7
20667,c1oc2nc1C2,8.0,6
20668,OC1c2coc1n2,8.0,7
20669,O=C1c2coc1n2,7.0,7
20670,N=C1C=C=CO1,7.0,6
20671,ON=C1C=C=CO1,8.0,7
20672,N=C1OC=C=C1O,8.0,7
20673,C1=COC2=NOC=12,9.0,7
20674,C1=COC2=NC=12,8.0,6
20675,N=C(O)CC=CO,7.0,7
20676,N=C1CC=COO1,8.0,7
20677,OC=CCC1=NO1,8.0,7
20678,OC1=NOC=CC1,8.0,7
20679,N=C1OC1C=CO,7.0,7
20680,C1=CC2OC2=NO1,8.0,7
20681,N=C(O)C1C=CO1,7.0,7
20682,C1=CC(C2=NO2)O1,8.0,7
20683,N=C1OC12C=CO2,6.0,7
20684,OC=CC1N=C1O,8.0,7
20685,C1=CC2N=C2OO1,9.0,7
20686,OC=CC12N=C1O2,8.0,7
20687,OC1=NC12C=CO2,8.0,7
20688,N=C1CC(=CO)O1,8.0,7
20689,C1=C2CC(=NO1)O2,9.0,7
20690,N=C1OC2=COC12,8.0,7
20691,OC=C1OC2=NC12,9.0,7
20692,C1=C2OC3=NC23O1,9.0,7
20693,N=C(O)CC1=CO1,8.0,7
20694,C1=C(CC2=NO2)O1,9.0,7
20695,N=C1OC1C1=CO1,8.0,7
20696,OC1=NC1C1=CO1,9.0,7
20697,C1=C(C23N=C2O3)O1,9.0,7
20698,OC=C1CC(O)=N1,8.0,7
20699,C1=C2CC(=N2)OO1,9.0,7
20700,OC=C1N=C2OC12,8.0,7
20701,OC1=NC2=COC21,8.0,7
20702,C1=C2N=C3OC23O1,7.0,7
20703,N=C(O)C=C=CO,7.0,7
20704,N=C1C=C=COO1,8.0,7
20705,OC=C=CC1=NO1,8.0,7
20706,OC1=NOC=C=C1,8.0,7
20707,N=C1OC1=C=CO,8.0,7
20708,C1=CON=C2OC=12,9.0,7
20709,N=C(O)C1=C=CO1,8.0,7
20710,C1=COC=1C1=NO1,9.0,7
20711,OC=C=C1N=C1O,8.0,7
20712,C1=COOC2=NC=12,9.0,7
20713,N=C1CC=C(O)O1,6.0,7
20714,C1=C2ON=C(C1)O2,7.0,7
20715,N=C1OC2=CC1O2,7.0,7
20716,OC1=CC2N=C2O1,7.0,7
20717,C1=C2OC3=NC13O2,8.0,7
20718,N=C1CC2=C(O1)O2,7.0,7
20719,N1=C2OC3=C(O3)C12,8.0,7
20720,Oc1oc2nc1C2,7.0,7
20721,n1c2oc3c1C2O3,8.0,7
20722,N=C1C=C=C(O)O1,6.0,7
20723,C1=CC2=NOC=1O2,7.0,7
20724,N=c1oc2oc1=C=2,7.0,7
20725,OC1=C=C2N=C2O1,7.0,7
20726,N=C(O)CC=C=O,6.0,7
20727,O=C=CCC1=NO1,7.0,7
20728,N=C1OC1C=C=O,7.0,7
20729,O=C=CC1N=C1O,7.0,7
20730,O=C=CC12N=C1O2,8.0,7
20731,N=C1CC(=C=O)O1,7.0,7
20732,O=C=C1OC2=NC12,8.0,7
20733,O=C=C1CC(O)=N1,7.0,7
20734,O=C=C1N=C2OC12,8.0,7
20735,N=C(O)C=C=C=O,6.0,7
20736,O=C=C=CC1=NO1,7.0,7
20737,N=C1OC1=C=C=O,7.0,7
20738,O=C=C=C1N=C1O,7.0,7
20739,OC1=NC=CC1,7.0,6
20740,OOC1=NC=CC1,8.0,7
20741,C1=CC2OC2=N1,7.0,6
20742,OC1=NC=CC1O,7.0,7
20743,C1=CC2OOC2=N1,8.0,7
20744,OC12C=CN=C1O2,6.0,7
20745,O=C1C=CN=C1O,6.0,7
20746,c1nc2oc1C2,8.0,6
20747,OC1c2cnc1o2,8.0,7
20748,O=C1c2cnc1o2,7.0,7
20749,OC1=CN=C(O)C1,8.0,7
20750,C1=C2CC(=N1)OO2,9.0,7
20751,OC1=CN=C2OC12,8.0,7
20752,OC1=NC=C2OC21,8.0,7
20753,C1=C2OC23OC3=N1,7.0,7
20754,OC1=NC=C=C1,7.0,6
20755,OOC1=NC=C=C1,8.0,7
20756,C1=CN=C2OC=12,8.0,6
20757,OC1=C=CN=C1O,8.0,7
20758,C1=CN=c2ooc2=1,9.0,7
20759,C1=C2N=C(C1)O2,8.0,6
20760,OC1C=C2N=C1O2,8.0,7
20761,O=C1C=C2N=C1O2,7.0,7
20762,OC1=C2N=C(C1)O2,9.0,7
20763,N1=C2OC1=C1OC21,9.0,7
20764,C1=CC2=NC=1O2,8.0,6
20765,OC1=C=C2N=C1O2,9.0,7
20766,OC1=CCC(O)=N1,8.0,7
20767,C1=C2N=C(C1)OO2,9.0,7
20768,OC1=CC2OC2=N1,8.0,7
20769,OC1=NC2=CC1O2,8.0,7
20770,C1=C2N=C3OC13O2,7.0,7
20771,Oc1nc2oc1C2,9.0,7
20772,n1c2oc3c1OC23,9.0,7
20773,OC1=NC2=C(C1)O2,9.0,7
20774,N1=C2OC2C2=C1O2,9.0,7
20775,OC1=C=CC(O)=N1,8.0,7
20776,C1=CC2=NC=1OO2,9.0,7
20777,OC1=C=C2OC2=N1,9.0,7
20778,Oc1nc2oc1=C=2,9.0,7
20779,N=C(O)C1C=C1,8.0,6
20780,N=C(OO)C1C=C1,9.0,7
20781,C1=CC1C1=NO1,9.0,6
20782,ON=C(O)C1C=C1,9.0,7
20783,C1=CC1c1noo1,10.0,7
20784,N=C1OC12C=C2,7.0,6
20785,ON=C1OC12C=C2,8.0,7
20786,N=C(O)C1(O)C=C1,7.0,7
20787,N=C1OOC12C=C2,8.0,7
20788,OC1(C2=NO2)C=C1,8.0,7
20789,OC1=NOC12C=C2,8.0,7
20790,OC1=NC12C=C2,9.0,6
20791,OOC1=NC12C=C2,10.0,7
20792,N=C1OC2=CC12,8.0,6
20793,ON=C1OC2=CC21,9.0,7
20794,N=C1OC2=CC12O,8.0,7
20795,C1=C2OC3=NOC123,9.0,7
20796,C1=C2OC3=NC123,9.0,6
20797,N=C(O)C1C=C1O,8.0,7
20798,N=C1OOC2=CC12,9.0,7
20799,OC1=CC1C1=NO1,9.0,7
20800,OC1=NOC2=CC21,9.0,7
20801,N=C1OC12C=C2O,8.0,7
20802,C1=C2ON=C3OC123,9.0,7
20803,N=C(O)C12C=C1O2,8.0,7
20804,C1=C2OC12C1=NO1,9.0,7
20805,OC1=CC12N=C2O,9.0,7
20806,C1=C2OOC3=NC123,10.0,7
20807,OC1=NC2=CC21,8.0,6
20808,OOC1=NC2=CC21,9.0,7
20809,C1=C2N=C3OC123,8.0,6
20810,OC1=NC2=CC21O,8.0,7
20811,C1=C2N=C3OOC123,9.0,7
20812,N=C(O)C1=C=C1,9.0,6
20813,N=C(OO)C1=C=C1,10.0,7
20814,C1=CC=1C1=NO1,10.0,6
20815,ON=C(O)C1=C=C1,10.0,7
20816,C1=CC=1c1noo1,11.0,7
20817,N=C1OC2=C(O)C12,9.0,7
20818,N1=C2OC3=C(O1)C23,10.0,7
20819,N=C1OC2=C3OC123,9.0,7
20820,OC1=C2OC3=NC312,10.0,7
20821,N1=C2OC3=C1C23,9.0,6
20822,OC12C3=NC1=C2O3,9.0,7
20823,N=C1OC2=C=C12,8.0,6
20824,ON=C1OC2=C=C21,9.0,7
20825,N=C(O)C1C2=C1O2,9.0,7
20826,N1=C(C2C3=C2O3)O1,10.0,7
20827,N=C1OC12C1=C2O1,9.0,7
20828,OC1=NC12C1=C2O1,10.0,7
20829,OC1=NC2=C(O)C12,9.0,7
20830,N1=C2OOC3=C1C23,10.0,7
20831,OC1=C2N=C3OC312,9.0,7
20832,OC1=NC2=C3OC123,9.0,7
20833,N=C(O)C1=C=C1O,8.0,7
20834,N=c1ooc2c1=C=2,9.0,7
20835,OC1=C=C1C1=NO1,9.0,7
20836,Oc1noc2c1=C=2,9.0,7
20837,OC1=NC2=C=C21,8.0,6
20838,OOC1=NC2=C=C21,9.0,7
20839,C#CCC(=N)O,8.0,6
20840,C#CCC(=N)OO,9.0,7
20841,C#CCC1=NO1,9.0,6
20842,C#CCC(O)=NO,9.0,7
20843,C#CCc1noo1,10.0,7
20844,C#CC1OC1=N,7.0,6
20845,C#CC1OC1=NO,8.0,7
20846,C#CC(O)C(=N)O,7.0,7
20847,C#CC1OOC1=N,8.0,7
20848,C#CC(O)C1=NO1,8.0,7
20849,C#CC1ON=C1O,8.0,7
20850,C#CC1(O)OC1=N,6.0,7
20851,C#CC12ON=C1O2,7.0,7
20852,C#CC(=O)C(=N)O,6.0,7
20853,C#CC(=O)C1=NO1,7.0,7
20854,C#CC1N=C1O,9.0,6
20855,C#CC1N=C1OO,10.0,7
20856,C#CC12N=C1O2,8.0,6
20857,C#CC1(O)N=C1O,8.0,7
20858,C#CC12N=C1OO2,9.0,7
20859,N=C1CC#CO1,8.0,6
20860,ON=C1CC#CO1,9.0,7
20861,N=C1OC#CC1O,8.0,7
20862,C1#CC2ON=C2O1,9.0,7
20863,N=C1OC#CC1=O,7.0,7
20864,C1#CC2N=C2O1,9.0,6
20865,OC12C#COC1=N2,9.0,7
20866,N=C(O)CC#CO,8.0,7
20867,N=C1CC#COO1,9.0,7
20868,OC#CCC1=NO1,9.0,7
20869,OC1=NOC#CC1,9.0,7
20870,N=C1OC1C#CO,8.0,7
20871,C1#CC2OC2=NO1,9.0,7
20872,N=C(O)C1C#CO1,8.0,7
20873,C1#CC(C2=NO2)O1,9.0,7
20874,N=C1OC12C#CO2,7.0,7
20875,OC#CC1N=C1O,9.0,7
20876,C1#CC2N=C2OO1,10.0,7
20877,OC#CC12N=C1O2,9.0,7
20878,OC1=NC12C#CO2,9.0,7
20879,OC1=NC#CC1,8.0,6
20880,OOC1=NC#CC1,9.0,7
20881,C1#CC2OC2=N1,8.0,6
20882,OC1=NC#CC1O,8.0,7
20883,C1#CC2OOC2=N1,9.0,7
20884,OC12C#CN=C1O2,7.0,7
20885,O=C1C#CN=C1O,7.0,7
20886,N=C(O)C1C#C1,9.0,6
20887,N=C(OO)C1C#C1,10.0,7
20888,C1#CC1C1=NO1,10.0,6
20889,ON=C(O)C1C#C1,10.0,7
20890,C1#CC1c1noo1,11.0,7
20891,N=C1OC12C#C2,8.0,6
20892,ON=C1OC12C#C2,9.0,7
20893,N=C(O)C1(O)C#C1,8.0,7
20894,N=C1OOC12C#C2,9.0,7
20895,OC1(C2=NO2)C#C1,9.0,7
20896,OC1=NOC12C#C2,9.0,7
20897,OC1=NC12C#C2,10.0,6
20898,OOC1=NC12C#C2,11.0,7
20899,N#CC1CC1,8.0,5
20900,N#CC1(O)CC1,7.0,6
20901,N#CC1(OO)CC1,8.0,7
20902,N#CC1CC1O,7.0,6
20903,N#CC1CC1OO,8.0,7
20904,N#CC12CC1O2,8.0,6
20905,N#CC1(O)CC1O,8.0,7
20906,N#CC12CC1OO2,9.0,7
20907,N#CC1CC1=O,6.0,6
20908,N#CC1(O)CC1=O,7.0,7
20909,N#CC1CC1(O)O,6.0,7
20910,N#CC1CC12OO2,7.0,7
20911,N#CC12CC1(O)O2,7.0,7
20912,N#CC1=CC1,8.0,5
20913,N#CC1=C(O)C1,8.0,6
20914,N#CC1=C(OO)C1,9.0,7
20915,N#CC1C2OC12,8.0,6
20916,N#CC1(O)C2OC21,9.0,7
20917,N#CC1C(O)C1O,8.0,7
20918,N#CC1C2OOC12,9.0,7
20919,N#CC12OC1C2O,9.0,7
20920,N#CC1C2OC12O,7.0,7
20921,N#CC12OC13OC23,8.0,7
20922,N#CC1C(=O)C1O,7.0,7
20923,N#CC12OC1C2=O,8.0,7
20924,N#CC1=CC1O,7.0,6
20925,N#CC1=CC1OO,8.0,7
20926,N#CC1=C2OC12,8.0,6
20927,N#CC1=C(O)C1O,8.0,7
20928,N#CC1=C2OOC12,9.0,7
20929,N#CC1C(=O)C1=O,8.0,7
20930,N#Cc1cc1=O,6.0,6
20931,N#Cc1c(O)c1=O,7.0,7
20932,N#CC1C23OC12O3,8.0,7
20933,N#CC1=CC1(O)O,6.0,7
20934,N#CC1=CC12OO2,7.0,7
20935,N#CC1=C2OC12O,7.0,7
20936,C=CCC#N,7.0,5
20937,C=CC(O)C#N,6.0,6
20938,C=CC(C#N)OO,7.0,7
20939,C=CC(=O)C#N,5.0,6
20940,C=CC(O)(O)C#N,5.0,7
20941,C=CC1(C#N)OO1,6.0,7
20942,C=C(O)CC#N,8.0,6
20943,C=C(CC#N)OO,9.0,7
20944,C=C1OC1C#N,7.0,6
20945,C=C(O)C(O)C#N,7.0,7
20946,C=C1OOC1C#N,8.0,7
20947,C=C1OC1(O)C#N,6.0,7
20948,C=C(O)C(=O)C#N,6.0,7
20949,C=C=CC#N,8.0,5
20950,C=C=C(O)C#N,7.0,6
20951,C=C=C(C#N)OO,8.0,7
20952,N#CCC=CO,7.0,6
20953,N#CCC=COO,8.0,7
20954,N#CC1C=CO1,7.0,6
20955,N#CC(O)C=CO,7.0,7
20956,N#CC1C=COO1,8.0,7
20957,N#CC1(O)C=CO1,6.0,7
20958,N#CC(=O)C=CO,6.0,7
20959,N#CCC1=CO1,8.0,6
20960,N#CC(O)C1=CO1,8.0,7
20961,N#CC(=O)C1=CO1,7.0,7
20962,N#CCC(O)=CO,8.0,7
20963,N#CCc1coo1,9.0,7
20964,N#CC1OC=C1O,8.0,7
20965,N#CC1OC1=CO,8.0,7
20966,N#CC12OC=C1O2,7.0,7
20967,N#CC=C=CO,7.0,6
20968,N#CC=C=COO,8.0,7
20969,N#CC1=C=CO1,8.0,6
20970,N#CC(O)=C=CO,8.0,7
20971,N#CC1=C=COO1,9.0,7
20972,N#CCC=C=O,6.0,6
20973,N#CC(O)C=C=O,7.0,7
20974,N#CC(=O)C=C=O,7.0,7
20975,N#CCC(O)=C=O,7.0,7
20976,N#CC1OC1=C=O,8.0,7
20977,N#CC=C=C=O,6.0,6
20978,N#CC(O)=C=C=O,7.0,7
20979,N#CCC=C(O)O,6.0,7
20980,N#CCC=C1OO1,7.0,7
20981,N#CC1C=C(O)O1,7.0,7
20982,N#CC12C=C(O1)O2,7.0,7
20983,N#CCC1=C(O)O1,7.0,7
20984,N#CC1OC2=C1O2,8.0,7
20985,N#CC=C=C(O)O,6.0,7
20986,N#CC=C=C1OO1,7.0,7
20987,N#CC1=C=C(O)O1,7.0,7
20988,N#CC1C=C1,8.0,5
20989,N#CC1(O)C=C1,7.0,6
20990,N#CC1(OO)C=C1,8.0,7
20991,N#CC1C=C1O,8.0,6
20992,N#CC1C=C1OO,9.0,7
20993,N#CC12C=C1O2,8.0,6
20994,N#CC1(O)C=C1O,8.0,7
20995,N#CC12C=C1OO2,9.0,7
20996,N#CC1=C=C1,9.0,5
20997,N#CC1C2=C1O2,9.0,6
20998,N#CC1(O)C2=C1O2,9.0,7
20999,N#CC1C(O)=C1O,9.0,7
21000,N#CC1c2ooc21,10.0,7
21001,N#CC12OC1=C2O,9.0,7
21002,N#CC1=C=C1O,8.0,6
21003,N#CC1=C=C1OO,9.0,7
21004,C#CCC#N,8.0,5
21005,C#CC(O)C#N,7.0,6
21006,C#CC(C#N)OO,8.0,7
21007,C#CC(=O)C#N,6.0,6
21008,C#CC(O)(O)C#N,6.0,7
21009,C#CC1(C#N)OO1,7.0,7
21010,N#CCC#CO,8.0,6
21011,N#CCC#COO,9.0,7
21012,N#CC1C#CO1,8.0,6
21013,N#CC(O)C#CO,8.0,7
21014,N#CC1C#COO1,9.0,7
21015,N#CC1(O)C#CO1,7.0,7
21016,N#CC(=O)C#CO,7.0,7
21017,N#CC1C#C1,9.0,5
21018,N#CC1(O)C#C1,8.0,6
21019,N#CC1(OO)C#C1,9.0,7
21020,C=C1CC1,7.0,4
21021,C=C1CC1O,6.0,5
21022,C=C1CC1OO,7.0,6
21023,C=C1CC1ON,7.0,6
21024,C=C1CC1OON,8.0,7
21025,C=C1CC1ONO,8.0,7
21026,C=C1CC1ON=O,9.0,7
21027,C=C1CC1=O,5.0,5
21028,C=C1CC1(O)O,5.0,6
21029,C=C1CC12OO2,6.0,6
21030,C=C1CC1(O)ON,6.0,7
21031,C=C1CC12ONO2,7.0,7
21032,C=C1CC1N,6.0,5
21033,C=C1CC1NO,7.0,6
21034,C=C1CC1NOO,8.0,7
21035,C=C1CC1N=O,8.0,6
21036,C=C1CC1N(O)O,8.0,7
21037,C=C1CC1n1oo1,9.0,7
21038,C=C1CC1(N)O,7.0,6
21039,C=C1CC1(N)OO,8.0,7
21040,C=C1CC12NO2,8.0,6
21041,C=C1CC1(O)NO,8.0,7
21042,C=C1CC12NOO2,9.0,7
21043,C=C1CC12ON2O,9.0,7
21044,C=C1CC1(O)N=O,9.0,7
21045,C=C1CC1=N,7.0,5
21046,C=C1CC1=NO,8.0,6
21047,C=C1CC1=NOO,9.0,7
21048,C=C1C2OC12,7.0,5
21049,C=C1C(O)C1O,7.0,6
21050,C=C1C2OOC12,8.0,6
21051,C=C1C(O)C1ON,8.0,7
21052,C=C1C2ONOC12,9.0,7
21053,C=C1C2OC12O,6.0,6
21054,C=C1C2OC12ON,7.0,7
21055,C=C1C(=O)C1O,6.0,6
21056,C=C1C(=O)C1ON,7.0,7
21057,C=C1C(N)C1O,5.0,6
21058,C=C1C(N)C1OO,6.0,7
21059,C=C1C2NOC12,6.0,6
21060,C=C1C(O)C1NO,6.0,7
21061,C=C1C2NOOC12,7.0,7
21062,C=C1C2ON(O)C12,7.0,7
21063,C=C1C(O)C1N=O,7.0,7
21064,C=C1C2OC12N,6.0,6
21065,C=C1C2OC12NO,7.0,7
21066,C=C1C2OC12N=O,8.0,7
21067,C=C1C(O)C1(N)O,6.0,7
21068,C=C1C2OOC12N,7.0,7
21069,C=C1C2ONC12O,7.0,7
21070,C=C1C(O)C12NO2,7.0,7
21071,C=C1C2ON3OC123,8.0,7
21072,C=C1C(=N)C1O,6.0,6
21073,C=C1C(=N)C1OO,7.0,7
21074,C=C1C2=NOC12,7.0,6
21075,C=C1C(=NO)C1O,7.0,7
21076,C=C1C2=NOOC12,8.0,7
21077,C=C1C(=O)C1=O,7.0,6
21078,C=C1C(=O)C1N,4.0,6
21079,C=C1C(=O)C1NO,5.0,7
21080,C=C1C(=O)C1N=O,6.0,7
21081,C=C1C(=O)C1(N)O,5.0,7
21082,C=C1C(=O)C12NO2,6.0,7
21083,C=C1C(=N)C1=O,5.0,6
21084,C=C1C(=O)C1=NO,6.0,7
21085,C=C1C23OC12O3,7.0,6
21086,C=C1C(N)C1(O)O,4.0,7
21087,C=C1C(N)C12OO2,5.0,7
21088,C=C1C2NOC12O,5.0,7
21089,C=C1C2N3OC12O3,6.0,7
21090,C=C1C2(N)OC12O,5.0,7
21091,C=C1C23NOC12O3,6.0,7
21092,C=C1C(=N)C1(O)O,5.0,7
21093,C=C1C(=N)C12OO2,6.0,7
21094,C=C1C2=NOC12O,6.0,7
21095,C=C1C2NC12,7.0,5
21096,C=C1C2C1N2O,8.0,6
21097,C=C1C2C1N2OO,9.0,7
21098,C=C1C2NC12O,6.0,6
21099,C=C1C2NC12OO,7.0,7
21100,C=C1C2N3OC123,7.0,6
21101,C=C1C2N(O)C12O,7.0,7
21102,C=C1C2N3OOC123,8.0,7
21103,C=C1C2=NC12,8.0,5
21104,C=C1C23NC12O3,7.0,6
21105,C=C1C23OC12N3O,8.0,7
21106,C=C1C2(O)NC12O,7.0,7
21107,C=C1C23NC12OO3,8.0,7
21108,C=C1C2(O)N3OC132,8.0,7
21109,C=C1C2=NC12O,7.0,6
21110,C=C1C2=NC12OO,8.0,7
21111,C=COC=C,8.0,5
21112,C=COOC=C,9.0,6
21113,C=CONOC=C,10.0,7
21114,C=COC(=C)O,7.0,6
21115,C=COC(=C)ON,8.0,7
21116,C=CNOC=C,8.0,6
21117,C=CNOOC=C,9.0,7
21118,C=CON(O)C=C,9.0,7
21119,C=COC(=C)N,8.0,6
21120,C=COC(=C)NO,9.0,7
21121,C=COC(=C)N=O,10.0,7
21122,C=COOC(=C)N,9.0,7
21123,C=CONC(=C)O,9.0,7
21124,C=CON1OC1=C,10.0,7
21125,C=C=NOC=C,9.0,6
21126,C=C=NOOC=C,10.0,7
21127,C=c1oc(=C)o1,8.0,6
21128,C=CNOC(=C)O,7.0,7
21129,C=CN1OC(=C)O1,8.0,7
21130,C=C(N)OC(=C)O,7.0,7
21131,C=C1NOC(=C)O1,8.0,7
21132,C=C=NOC(=C)O,8.0,7
21133,C=CNC=C,8.0,5
21134,C=CN(O)C=C,9.0,6
21135,C=CN(C=C)OO,10.0,7
21136,C=CNC(=C)O,8.0,6
21137,C=CNC(=C)OO,9.0,7
21138,C=CN1OC1=C,9.0,6
21139,C=CN(O)C(=C)O,9.0,7
21140,C=CN1OOC1=C,10.0,7
21141,C=C=NC=C,9.0,5
21142,C=c1[nH]c(=C)o1,9.0,6
21143,C=c1oc(=C)n1O,10.0,7
21144,C=C(O)NC(=C)O,9.0,7
21145,C=C1NC(=C)OO1,10.0,7
21146,C=C(O)N1OC1=C,10.0,7
21147,C=C=NC(=C)O,9.0,6
21148,C=C=NC(=C)OO,10.0,7
21149,C=CC=C,7.0,4
21150,C=CC(=C)O,6.0,5
21151,C=CC(=C)OO,7.0,6
21152,C=CC(=C)ON,7.0,6
21153,C=CC(=C)OON,8.0,7
21154,C=CC(=C)ONO,8.0,7
21155,C=CC(=C)ON=O,9.0,7
21156,C=CC(=C)N,8.0,5
21157,C=CC(=C)NO,9.0,6
21158,C=CC(=C)NOO,10.0,7
21159,C=CC(=C)N=O,10.0,6
21160,C=CC(=C)N(O)O,10.0,7
21161,C=CC(=C)n1oo1,11.0,7
21162,C=C1OC1=C,7.0,5
21163,C=C(O)C(=C)O,7.0,6
21164,C=c1ooc1=C,8.0,6
21165,C=C(O)C(=C)ON,8.0,7
21166,C=C1ONOC1=C,9.0,7
21167,C=C(N)C(=C)O,7.0,6
21168,C=C(N)C(=C)OO,8.0,7
21169,C=c1[nH]oc1=C,8.0,6
21170,C=C(O)C(=C)NO,8.0,7
21171,C=C1NOOC1=C,9.0,7
21172,C=c1on(O)c1=C,9.0,7
21173,C=C(O)C(=C)N=O,9.0,7
21174,C=C1NC1=C,9.0,5
21175,C=C1C(=C)N1O,10.0,6
21176,C=C1C(=C)N1OO,11.0,7
21177,C=C=C=C,8.0,4
21178,C=COC=CO,9.0,6
21179,C=COC=CON,10.0,7
21180,C=C1OC=CO1,8.0,6
21181,C=CNOC=CO,9.0,7
21182,C=CN1OC=CO1,10.0,7
21183,C=C(N)OC=CO,9.0,7
21184,C=C1NOC=CO1,10.0,7
21185,C=C=NOC=CO,10.0,7
21186,C=COC1=CO1,8.0,6
21187,C=CNOC1=CO1,8.0,7
21188,C=C(N)OC1=CO1,8.0,7
21189,C=C=NOC1=CO1,9.0,7
21190,C=COC=C=O,8.0,6
21191,C=CNOC=C=O,8.0,7
21192,C=C(N)OC=C=O,8.0,7
21193,C=C=NOC=C=O,9.0,7
21194,C=COC=CN,7.0,6
21195,C=COC=CNO,8.0,7
21196,C=COC=CN=O,9.0,7
21197,C=COOC=CN,8.0,7
21198,C=CONC=CO,8.0,7
21199,C=COn1cco1,9.0,7
21200,C=C(O)OC=CN,7.0,7
21201,C=C1OC=CNO1,8.0,7
21202,C=CNC=CO,7.0,6
21203,C=CNC=COO,8.0,7
21204,C=Cn1cco1,8.0,6
21205,C=CN(O)C=CO,8.0,7
21206,C=CN1C=COO1,9.0,7
21207,C=C1NC=CO1,8.0,6
21208,C=C1OC=CN1O,9.0,7
21209,C=C(O)NC=CO,8.0,7
21210,C=C1NC=COO1,9.0,7
21211,C=C(O)n1cco1,9.0,7
21212,C=C1ON1C=CO,9.0,7
21213,C=C=NC=CO,8.0,6
21214,C=C=NC=COO,9.0,7
21215,C=CONC1=CO1,9.0,7
21216,C=CNC1=CO1,8.0,6
21217,C=CN(O)C1=CO1,9.0,7
21218,C=C(O)NC1=CO1,9.0,7
21219,C=C1ON1C1=CO1,10.0,7
21220,C=C=NC1=CO1,9.0,6
21221,C=COC=C(N)O,8.0,7
21222,C=COC=C1NO1,9.0,7
21223,C=COC(N)=CO,8.0,7
21224,C=COc1co[nH]1,9.0,7
21225,C=C1OC=C(N)O1,8.0,7
21226,C=CNC(O)=CO,8.0,7
21227,C=CNc1coo1,9.0,7
21228,C=Cn1occ1O,9.0,7
21229,C=CN1OC1=CO,9.0,7
21230,C=C1NC(O)=CO1,9.0,7
21231,C=C1OC=C2ON12,10.0,7
21232,C=c1[nH]c(=CO)o1,9.0,7
21233,C=c1oc2con12,10.0,7
21234,C=C=NC(O)=CO,9.0,7
21235,C=C=Nc1coo1,10.0,7
21236,C=COC=C=N,8.0,6
21237,C=COC=C=NO,9.0,7
21238,C=COOC=C=N,9.0,7
21239,C=CON=C=CO,9.0,7
21240,C=C(O)OC=C=N,8.0,7
21241,C=C1OC=C=NO1,9.0,7
21242,C=CN=C=CO,8.0,6
21243,C=CN=C=COO,9.0,7
21244,C=C1N=C=CO1,9.0,6
21245,C=C(O)N=C=CO,9.0,7
21246,C=C1N=C=COO1,10.0,7
21247,C=CC=CO,7.0,5
21248,C=CC=COO,8.0,6
21249,C=CC=CON,8.0,6
21250,C=CC=COON,9.0,7
21251,C=CC=CONO,9.0,7
21252,C=CC=CON=O,10.0,7
21253,C=C1C=CO1,7.0,5
21254,C=C(O)C=CO,7.0,6
21255,C=C1C=COO1,8.0,6
21256,C=C(O)C=CON,8.0,7
21257,C=C(C=CO)ON,8.0,7
21258,C=C1C=CONO1,9.0,7
21259,C=C(N)C=CO,8.0,6
21260,C=C(N)C=COO,9.0,7
21261,C=C1C=CON1,9.0,6
21262,C=C(C=CO)NO,9.0,7
